dataset,prompt_representation_type,prompt_example_type,prompt_number_example,number_tokens,number_bool,number_int,number_float,number_string
oml_dataset_60_rnc,S,Random,0,950,0,11,0,0
oml_dataset_60_rnc,SDVC,Random,0,1025,0,11,0,0
oml_dataset_60_rnc,SMVF,Random,0,1065,0,11,0,0
oml_dataset_60_rnc,SSN,Random,0,1241,0,11,0,0
oml_dataset_60_rnc,SCV,Random,0,1054,0,11,0,0
oml_dataset_60_rnc,SDVCMVF,Random,0,1155,0,11,0,0
oml_dataset_60_rnc,SDVCSN,Random,0,1320,0,11,0,0
oml_dataset_60_rnc,SMVFSN,Random,0,1359,0,11,0,0
oml_dataset_60_rnc,SMVFCV,Random,0,1172,0,11,0,0
oml_dataset_60_rnc,SSNCV,Random,0,1349,0,11,0,0
oml_dataset_60_rnc,ALL,Random,0,1436,0,11,0,0
