dataset,prompt_representation_type,prompt_example_type,prompt_number_example,number_tokens,number_bool,number_int,number_float,number_string
oml_dataset_93_rnc,S,Random,0,1447,0,93,0,1
oml_dataset_93_rnc,SDVC,Random,0,1937,0,93,0,1
oml_dataset_93_rnc,SMVF,Random,0,2309,0,93,0,1
oml_dataset_93_rnc,SSN,Random,0,3788,0,93,0,1
oml_dataset_93_rnc,SCV,Random,0,2215,0,93,0,1
oml_dataset_93_rnc,SDVCMVF,Random,0,2897,0,93,0,1
oml_dataset_93_rnc,SDVCSN,Random,0,4282,0,93,0,1
oml_dataset_93_rnc,SMVFSN,Random,0,4653,0,93,0,1
oml_dataset_93_rnc,SMVFCV,Random,0,3080,0,93,0,1
oml_dataset_93_rnc,SSNCV,Random,0,4560,0,93,0,1
oml_dataset_93_rnc,ALL,Random,0,5394,0,93,0,1
