dataset_name,config,status,number_iteration,pipeline_gen_time,execution_time,accuracy,f1_score,log_loss,r_squared,rmse
dataset_1_rnc,S,True,2,16.875011920928955,0.044350624084472656,0.8555555555555555,0.9022556390977443,-1,-1,-1
dataset_1_rnc,SMVFCV,True,1,49.66771173477173,0.023135662078857422,0.8555555555555555,0.9022556390977443,-1,-1,-1
dataset_1_rnc,SSN,True,2,16.982712507247925,0.019455432891845703,0.8555555555555555,0.9022556390977443,-1,-1,-1
dataset_1_rnc,SMVF,True,1,17.31460666656494,0.03158259391784668,0.7444444444444445,0.8270676691729323,-1,-1,-1
dataset_1_rnc,SMVFSN,True,2,21.639901876449585,0.02657341957092285,0.8444444444444444,0.8955223880597015,-1,-1,-1
dataset_1_rnc,SCV,True,5,17.712313890457153,0.04465961456298828,0.7111111111111111,0.796875,-1,-1,-1
