dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples,dataset_name_orig,ID
oml_dataset_34_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0.0707898139953613,18.98193883895874,21.80915760993957,1.87263822555542,-2.0,1.0,1.0,0.9998972989627196,-2.0,0.0206203110321308,-2,-2,-2.0,0.999384586131596,0.9993955728309568,0.9949676491732566,-2.0,0.0669232430295354,-2,-2,5522,5522,Run-Pipeline,0,Gas-Drift,2
oml_dataset_34_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,2,0,No,0.0707898139953613,33.00664210319519,228.2129180431366,1.429530382156372,-2.0,0.9999920248597466,0.9999930696300964,0.9972270719934272,-2.0,0.0699708632564587,-2,-2,-2.0,0.9992248291445428,0.9992486405576112,0.9923316558830576,-2.0,0.1098052926773449,-2,-2,6050,35389,Run-Pipeline,0,Gas-Drift,2
oml_dataset_34_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,3,0,No,0.0707898139953613,22.012232303619385,23.94795751571656,1.2412104606628418,-2.0,0.9999848161511192,0.9999874368237353,0.9975351751052686,-2.0,0.0714729379211161,-2,-2,-2.0,0.9987767109258509,0.9988517567198296,0.9923316558830576,-2.0,0.1081856407214347,-2,-2,5570,5570,Run-Pipeline,0,Gas-Drift,2
oml_dataset_34_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,4,0,No,0.0707898139953613,35.70645260810852,45.981135845184326,9.142492294311523,-2.0,0.9999856687103102,0.9999879887675136,0.9977405771798296,-2.0,0.0727795050118857,-2,-2,-2.0,0.9987246489588542,0.998783422031512,0.9923316558830576,-2.0,0.1282861001616873,-2,-2,6299,6299,Run-Pipeline,0,Gas-Drift,2
oml_dataset_34_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,5,0,No,0.0707898139953613,19.18382453918457,38.0660707950592,17.06166410446167,-2.0,0.9999837674816902,0.9999862859740032,0.9976378761425492,-2.0,0.0736803565403732,-2,-2,-2.0,0.9987024681017912,0.99872353598032,0.9906542056074766,-2.0,0.2139764373838864,-2,-2,5542,5542,Run-Pipeline,0,Gas-Drift,2
oml_dataset_34_rnc,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,6,0,No,0.0707898139953613,32.33650541305542,34.88409471511841,1.7060222625732422,-2.0,0.9999845611612976,0.9999870753056536,0.9977405771798296,-2.0,0.0727944349314945,-2,-2,-2.0,0.998606484615807,0.9986738250367984,0.9928109273903668,-2.0,0.1161923324627593,-2,-2,6974,6974,Run-Pipeline,0,Gas-Drift,2
