dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation
oml_dataset_12_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,1,2,No,0.040903091430664,3.58963680267334,15.384993314743042,13.036889791488647,0.9999816006005564,-2,-2,0.9999708521094328,0.9999557542208638,-2,-2,-2,0.9994366901784448,-2,-2,0.9994151092249516,0.9991087540741136,-2,-2,-2,1292,2613,Gen-and-Run-Pipeline
oml_dataset_12_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,2,1,No,0.040903091430664,3.3021860122680664,25.33244609832764,25.32539176940918,0.9999675573163244,-2,-2,0.998070409644454,0.9970761242171567,-2,-2,-2,0.999919258598328,-2,-2,0.9976060284556164,0.9963580354818764,-2,-2,-2,1292,1292,Gen-and-Run-Pipeline
oml_dataset_12_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,3,8,No,0.040903091430664,3.321790933609009,226.7451822757721,207.77156376838684,0.8864,-2,-2,0.925,0.8862,-2,-2,-2,0.8787,-2,-2,0.9202,0.8784,-2,-2,-2,1292,10761,Gen-and-Run-Pipeline
oml_dataset_12_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,4,4,No,0.040903091430664,2.87921404838562,136.1325647830963,129.08947324752808,0.9720912951487344,-2,-2,0.9779000693719796,0.9476533049805996,-2,-2,-2,0.9713545505967278,-2,-2,0.9759786718898772,0.9431130009019456,-2,-2,-2,1292,5270,Gen-and-Run-Pipeline
oml_dataset_12_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,5,1,No,0.040903091430664,2.907401323318481,18.74625968933105,18.740076303482056,0.9992428095895024,-2,-2,0.9933775992631412,0.9900287831781862,-2,-2,-2,0.9985234307979508,-2,-2,0.9911858320411328,0.9866695255195684,-2,-2,-2,1292,1292,Gen-and-Run-Pipeline
oml_dataset_12_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,6,2,No,0.040903091430664,3.0935990810394287,83.21420979499817,80.79713273048401,0.9951334393499282,-2,-2,0.9947023631686718,0.9920198690420624,-2,-2,-2,0.9901906356954908,-2,-2,0.9910770151527516,0.9864965412998944,-2,-2,-2,1292,2357,Gen-and-Run-Pipeline
oml_dataset_12_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,7,2,No,0.040903091430664,2.78313422203064,5.463449001312256,3.1356332302093506,1.0,-2,-2,1.0,1.0,-2,-2,-2,1.0,-2,-2,1.0,1.0,-2,-2,-2,1292,2605,Gen-and-Run-Pipeline
oml_dataset_12_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,8,1,No,0.040903091430664,3.5532166957855225,89.48249554634094,89.47639322280884,0.9966375208692214,-2,-2,0.9972775870210272,0.9934666125715244,-2,-2,-2,0.9962103257869912,-2,-2,0.9968443102369487,0.9923864531373064,-2,-2,-2,1292,1292,Gen-and-Run-Pipeline
oml_dataset_12_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,9,3,No,0.040903091430664,2.842984437942505,16.185755252838135,11.56456446647644,0.9999816006005564,-2,-2,0.9999708521094328,0.9999557542208638,-2,-2,-2,0.9993465397984616,-2,-2,0.9993879050028563,0.9990672100899352,-2,-2,-2,1292,3850,Gen-and-Run-Pipeline
oml_dataset_12_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,10,2,No,0.04090309143066406,3.8102524280548096,3.8354504108428955,1.463879108428955,1.0,-2,-2,1.0,1.0,-2,-2,-2,1.0,-2,-2,1.0,1.0,-2,-2,-2,1292,2653,Gen-and-Run-Pipeline
