dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples
WiFi,CatDB,,llama-3.1-70b-versatile,Auto,binary,True,1,3,No,0.0627706050872802,3.33480644226074,11.5628669261932,0.20913028717041,1,-2,-2,1,1,-2,-2,-2,0.495475113122172,-2,-2,0.633333333333333,0.717948717948718,-2,-2,-2,1485,5254,Gen-and-Verify-Pipeline,0
WiFi,CatDB,,llama-3.1-70b-versatile,Auto,binary,True,1,0,No,0.0627706050872802,3.33480644226074,11.8021790981293,0.239312171936035,1,-2,-2,1,1,-2,-2,-2,0.527149321266968,-2,-2,0.533333333333333,0.65,-2,-2,-2,1485,5254,Run-Pipeline,0
WiFi,CatDB,,llama-3.1-70b-versatile,Auto,binary,True,2,5,No,0.0627706050872802,3.32058501243591,17.2799506187439,0.192676067352295,1,-2,-2,1,1,-2,-2,-2,0.443438914027149,-2,-2,0.5,0.615384615384615,-2,-2,-2,1485,7927,Gen-and-Verify-Pipeline,0
WiFi,CatDB,,llama-3.1-70b-versatile,Auto,binary,True,2,0,No,0.0627706050872802,3.32058501243591,17.4749462604523,0.194995641708374,1,-2,-2,1,1,-2,-2,-2,0.420814479638009,-2,-2,0.533333333333333,0.666666666666667,-2,-2,-2,1485,7927,Run-Pipeline,0
WiFi,CatDB,,gemini-1.5-pro-exp-0827,Auto,binary,True,1,1,No,0.0334346294403076,19.344245672226,34.0995411872864,0.183209180831909,1,-2,-2,1,1,-2,-2,-2,0.513574660633484,-2,-2,0.633333333333333,0.702702702702703,-2,-2,-2,2760,4671,Gen-and-Verify-Pipeline,0
WiFi,CatDB,,gemini-1.5-pro-exp-0827,Auto,binary,True,1,0,No,0.0334346294403076,19.344245672226,34.2903919219971,0.190850734710693,1,-2,-2,1,1,-2,-2,-2,0.561085972850679,-2,-2,0.6,0.7,-2,-2,-2,2760,4671,Run-Pipeline,0
WiFi,CatDB,,gemini-1.5-pro-exp-0827,Auto,binary,True,2,3,No,0.0334346294403076,18.4971759319305,65.1443107128143,0.165026903152466,1,-2,-2,1,1,-2,-2,-2,0.486425339366516,-2,-2,0.5,0.497142857142857,-2,-2,-2,2760,8449,Gen-and-Verify-Pipeline,0
WiFi,CatDB,,gemini-1.5-pro-exp-0827,Auto,binary,True,2,0,No,0.0334346294403076,18.4971759319305,65.3192546367645,0.174943923950195,1,-2,-2,1,1,-2,-2,-2,0.536199095022624,-2,-2,0.566666666666667,0.542857142857143,-2,-2,-2,2760,8449,Run-Pipeline,0
Utility,CatDB,,gemini-1.5-pro-exp-0827,Auto,regression,True,1,0,No,0.0301430225372314,24.8130147457123,25.5273768901825,0.714362144470215,-2,-2,-2,-2,-2,-2,0.973696264368653,0.209394870610543,-2,-2,-2,-2,-2,-2,0.826003530159658,0.514407078466735,2975,2975,Gen-and-Verify-Pipeline,0
Utility,CatDB,,gemini-1.5-pro-exp-0827,Auto,regression,True,1,0,No,0.0301430225372314,24.8130147457123,32.7389874458313,7.2116105556488,-2,-2,-2,-2,-2,-2,0.993355109245548,0.102241612817092,-2,-2,-2,-2,-2,-2,0.913041231924989,0.384716597977646,2975,2975,Run-Pipeline,0
Utility,CatDB,,gemini-1.5-pro-exp-0827,Auto,regression,True,2,1,No,0.0301430225372314,31.2685127258301,51.9060287475586,0.621970176696777,-2,-2,-2,-2,-2,-2,0.983537770685281,0.268314788159675,-2,-2,-2,-2,-2,-2,0.858684492939193,0.718145091820619,2975,4818,Gen-and-Verify-Pipeline,0
Utility,CatDB,,gemini-1.5-pro-exp-0827,Auto,regression,True,2,0,No,0.0301430225372314,31.2685127258301,59.9789953231812,8.07296657562256,-2,-2,-2,-2,-2,-2,0.993950605802618,0.154236383250356,-2,-2,-2,-2,-2,-2,0.949218316627425,0.430497697203931,2975,4818,Run-Pipeline,0
Etailing,CatDB,,llama-3.1-70b-versatile,Auto,multiclass,True,1,1,No,0.148516654968262,5.3539559841156,11.3324906826019,0.635875463485718,-2,0.989415391410664,0.991774091712609,0.9108153078203,-2,0.304440552827922,-2,-2,-2,0.989415391410664,0.991774091712609,0.9108153078203,-2,0.304440552827922,-2,-2,3274,6321,Gen-and-Verify-Pipeline,0
Etailing,CatDB,,llama-3.1-70b-versatile,Auto,multiclass,True,1,0,No,0.148516654968262,5.3539559841156,13.4787087440491,2.14621806144714,-2,0.999999371543489,0.999999464882943,0.998336106489185,-2,0.0065504992175298,-2,-2,-2,0.999999371543489,0.999999464882943,0.998336106489185,-2,0.0065504992175298,-2,-2,3274,6321,Run-Pipeline,0
Etailing,CatDB,,llama-3.1-70b-versatile,Auto,multiclass,True,1,1,No,0.148516654968262,5.3539559841156,11.3324906826019,0.635875463485718,-2,0.989415391410664,0.991774091712609,0.9108153078203,-2,0.304440552827922,-2,-2,-2,0.989415391410664,0.991774091712609,0.9108153078203,-2,0.304440552827922,-2,-2,3274,6321,Gen-and-Verify-Pipeline,0
Etailing,CatDB,,llama-3.1-70b-versatile,Auto,multiclass,True,1,0,No,0.148516654968262,5.3539559841156,13.4787087440491,2.14621806144714,-2,0.999999371543489,0.999999464882943,0.998336106489185,-2,0.0065504992175298,-2,-2,-2,0.999999371543489,0.999999464882943,0.998336106489185,-2,0.0065504992175298,-2,-2,3274,6321,Run-Pipeline,0
Etailing,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0.0462534427642822,26.8214201927185,52.8615283966064,0.689840793609619,-2,1,1,1,-2,0.0095178576531144,-2,-2,-2,0.983632629730314,0.986439522733447,0.908485856905158,-2,0.306769179686581,-2,-2,4824,8895,Gen-and-Verify-Pipeline,0
Etailing,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0.0462534427642822,26.8214201927185,53.9284522533417,1.06692385673523,-2,1,1,1,-2,0.001479111451246,-2,-2,-2,0.999986871648112,0.999988489414029,0.999001663893511,-2,0.0060727525243682,-2,-2,4824,8895,Run-Pipeline,0
Etailing,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,3,No,0.0462534427642822,28.6109726428986,113.903152704239,0.645307302474976,-2,1,1,1,-2,0.0938312340069584,-2,-2,-2,0.986161157576825,0.98873329831407,0.916139767054908,-2,0.348286539844865,-2,-2,4824,14512,Gen-and-Verify-Pipeline,0
Etailing,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,0,No,0.0462534427642822,28.6109726428986,115.524765968323,1.62161326408386,-2,1,1,1,-2,0.0022277209683169,-2,-2,-2,0.99999792580301,0.999998127090301,0.998336106489185,-2,0.0076552735816419,-2,-2,4824,14512,Run-Pipeline,0
Midwest-Survey,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0.0346763134002685,22.027325630188,22.4882633686066,0.460937738418579,-2,1,1,1,-2,0.220743013802873,-2,-2,-2,0.901109657457847,0.913572428394534,0.629496402877698,-2,1.11154640083837,-2,-2,3682,3682,Gen-and-Verify-Pipeline,0
Midwest-Survey,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0.0346763134002685,22.027325630188,23.1905965805054,0.702333211898804,-2,1,1,1,-2,0.189540328212369,-2,-2,-2,0.95108174782487,0.956651694164004,0.735011990407674,-2,0.845120652759022,-2,-2,3682,3682,Run-Pipeline,0
Midwest-Survey,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,0,No,0.0346763134002685,25.5375108718872,25.8595087528229,0.321997880935669,-2,1,1,1,-2,0.207212953113757,-2,-2,-2,0.939300500382816,0.946145734729265,0.713429256594724,-2,0.939255208075811,-2,-2,3682,3682,Gen-and-Verify-Pipeline,0
Midwest-Survey,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,0,No,0.0346763134002685,25.5375108718872,26.4631214141846,0.603612661361694,-2,1,1,1,-2,0.183347722092396,-2,-2,-2,0.969830673014632,0.971218181178407,0.805755395683453,-2,0.821219436410597,-2,-2,3682,3682,Run-Pipeline,0
EU-IT,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,2,No,0.129249811172485,27.4710831642151,73.7875711917877,0.317818403244018,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,0.52901023890785,-2,-2,-2,-2,3421,7416,Gen-and-Verify-Pipeline,0
EU-IT,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0.129249811172485,27.4710831642151,74.9462463855743,1.15867519378662,-2,-2,-2,1,-2,-2,-2,-2,-2,-2,-2,0.918088737201365,-2,-2,-2,-2,3421,7416,Run-Pipeline,0
WiFi,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,1,1,No,0.0270469188690185,17.0276226997375,115.090908527374,0.165779113769531,1,-2,-2,1,1,-2,-2,-2,0.98868778280543,-2,-2,0.833333333333333,0.824175824175824,-2,-2,-2,2780,4850,Gen-and-Verify-Pipeline,0
WiFi,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,1,0,No,0.0270469188690185,17.0276226997375,115.22483086586,0.133922338485718,1,-2,-2,1,1,-2,-2,-2,1,-2,-2,1,1,-2,-2,-2,2780,4850,Run-Pipeline,0
Utility,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,1,0,No,0.0305919647216796,19.7194561958313,20.17080664634705,0.451350450515747,-2,-2,-2,-2,-2,-2,0.994446972199514,0.1558350733739296,-2,-2,-2,-2,-2,-2,0.9612636503693476,0.3759902923310211,3066,3066,Gen-and-Verify-Pipeline,0
Utility,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,1,0,No,0.0305919647216796,19.7194561958313,23.064854621887207,2.894047975540161,-2,-2,-2,-2,-2,-2,0.9988873858222728,0.0661459388274721,-2,-2,-2,-2,-2,-2,0.9882360804757772,0.2072016972318545,3066,3066,Run-Pipeline,0
