dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples
EU-IT,AIDE,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0,0,22.44539475440979,4.400173664093018,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1513,1513,Run-Pipeline,0
EU-IT,AIDE,,gemini-1.5-pro-latest,Auto,multiclass,True,2,0,No,0,0,17.428702354431152,0.7085304260253906,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1665,1665,Run-Pipeline,0
EU-IT,AIDE,,gemini-1.5-pro-latest,Auto,multiclass,True,3,0,No,0,0,17.604685306549072,0.7303290367126465,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1673,1673,Run-Pipeline,0
EU-IT,AIDE,,gemini-1.5-pro-latest,Auto,multiclass,True,4,0,No,0,0,18.342931747436523,2.4972057342529297,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1618,1618,Run-Pipeline,0
EU-IT,AIDE,,gemini-1.5-pro-latest,Auto,multiclass,True,5,0,No,0,0,17.472103357315063,0.7332859039306641,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1664,1664,Run-Pipeline,0
EU-IT,AIDE,,gemini-1.5-pro-latest,Auto,multiclass,True,6,0,No,0,0,16.781272888183594,0.598048210144043,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1639,1639,Run-Pipeline,0
EU-IT,AIDE,,gemini-1.5-pro-latest,Auto,multiclass,True,7,0,No,0,0,16.363216400146484,0.7335195541381836,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1572,1572,Run-Pipeline,0
EU-IT,AIDE,,gemini-1.5-pro-latest,Auto,multiclass,True,8,0,No,0,0,15.55767560005188,1.2554893493652344,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1507,1507,Run-Pipeline,0
EU-IT,AIDE,,gemini-1.5-pro-latest,Auto,multiclass,True,9,0,No,0,0,16.70155954360962,0.5522117614746094,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1632,1632,Run-Pipeline,0
EU-IT,AIDE,,gemini-1.5-pro-latest,Auto,multiclass,True,10,0,No,0,0,14.149520874023438,0.9069099426269532,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1452,1452,Run-Pipeline,0
