dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation
PASS,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,1,4,Yes,0.0069382190704345,17.384928941726685,34.3076868057251,6.085727691650391,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0002861104098323,24560.634328317752,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-0.2491502717087299,21319.843252655133,1373,4736,Gen-and-Run-Pipeline
Aloi,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,1,1,Yes,0.0679523944854736,18.58032870292664,60.97104954719544,60.80543184280396,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.5368454153034461,196.82199135420345,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.4853688928915206,206.1887025953133,5652,5652,Gen-and-Run-Pipeline
Aloi,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,2,1,Yes,0.0679523944854736,17.787657737731934,60.60933756828308,60.49045014381409,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.5374876513253308,196.68548183038737,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.4859757095345289,206.0671051644927,5652,5652,Gen-and-Run-Pipeline
Aloi,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,3,1,Yes,0.0679523944854736,16.785066843032837,59.27141714096069,59.15310215950012,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.537676027824771,196.64542376918425,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.4863620263794398,205.989655364671,5652,5652,Gen-and-Run-Pipeline
Aloi,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,4,1,Yes,0.0679523944854736,19.76164603233337,865.3367221355438,865.219473361969,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.5369660925362447,196.79634820888208,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.4858932429144356,206.083634515788,5652,5652,Gen-and-Run-Pipeline
Aloi,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,5,1,Yes,0.0679523944854736,18.22822999954224,851.0296566486359,850.9137115478516,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.5377584281742063,196.627898857358,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.4865531694289003,205.95132374136952,5652,5652,Gen-and-Run-Pipeline
Aloi,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,6,3,Yes,0.0679523944854736,25.20420742034912,112.28050923347472,67.17798519134521,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.6019873933041926,182.45637907974745,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.5564569167498001,191.4188728385467,5652,16780,Gen-and-Run-Pipeline
Aloi,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,7,1,Yes,0.0679523944854736,28.216145992279053,858.0060410499573,857.8904728889465,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.5375822680390421,196.6653627072654,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.486831720230898,205.8954506832623,5652,5652,Gen-and-Run-Pipeline
Aloi,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,8,1,Yes,0.0679523944854736,19.481348514556885,1878.364882230759,1878.248425245285,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.5435098836618855,195.04052139833192,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.4915894617709331,204.93876795219936,5652,5652,Gen-and-Run-Pipeline
Aloi,CatDB,,gemini-1.5-pro-latest,Auto,regression,True,9,1,Yes,0.0679523944854736,23.66093754768372,58.880859375,58.763784408569336,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.5378931153995283,196.59925020568264,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.4864682415448408,205.96835596932144,5652,5652,Gen-and-Run-Pipeline
