dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples
gen_dataset_53-out-0.02-np-0-nc-0-mv-0_rnc,AutoSklearn,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,396,499.22909784317017,-2,-2,-2,-2,-2,-2,0.1673971998655471,1.5246263909444278,-2,-2,-2,-2,-2,-2,0.1009015519990502,1.5898042924016849,0,0,Run-AutoML,0
gen_dataset_53-out-0.02-np-0-nc-0-mv-0_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,396,412.06378698349,-2,-2,-2,-2,-2,-2,-0.0464049279214835,1.7092059215589586,-2,-2,-2,-2,-2,-2,-0.047220034689883,1.7157697762228543,0,0,Run-AutoML,0
gen_dataset_53-out-0.02-np-0-nc-0-mv-0_rnc,Flaml,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,396,399.7535352706909,-2,-2,-2,-2,-2,-2,0.1255799856917228,1.5624443007254811,-2,-2,-2,-2,-2,-2,0.1043744693645425,1.586730879826758,0,0,Run-AutoML,0
gen_dataset_53-out-0.02-np-0-nc-0-mv-0_rnc,Autogluon,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,396,398.8624548912048,-2,-2,-2,-2,-2,-2,0.3374613177501492,1.360035107551116,-2,-2,-2,-2,-2,-2,0.1014683589879636,1.5893030935341717,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.1_rnc,AutoSklearn,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,62,130.53564381599426,-2,-2,-2,-2,-2,-2,0.5225675379776831,0.4125811544595933,-2,-2,-2,-2,-2,-2,0.4950976263831408,0.4242181386087185,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.1_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,62,75.6032223701477,-2,-2,-2,-2,-2,-2,0.3112097375951194,0.4955607655538632,-2,-2,-2,-2,-2,-2,0.200977417830462,0.5336604967007339,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.1_rnc,Flaml,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,62,65.15111970901489,-2,-2,-2,-2,-2,-2,0.6042611705523231,0.3756278174589355,-2,-2,-2,-2,-2,-2,0.5783746104685397,0.3876581381159413,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.1_rnc,Autogluon,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,62,65.26440095901489,-2,-2,-2,-2,-2,-2,0.5557402819049153,0.3979897459409471,-2,-2,-2,-2,-2,-2,0.4988656082450186,0.4226322482130715,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.2_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,-11,3615.548639535904,-2,-2,-2,-2,-2,-2,-0.2330197995813778,0.663038033055491,-2,-2,-2,-2,-2,-2,-0.2307076044537466,0.662312529953362,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.3_rnc,AutoSklearn,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,1259,1317.920922756195,-2,-2,-2,-2,-2,-2,0.5362091475562697,0.4066441264364573,-2,-2,-2,-2,-2,-2,0.418472909896002,0.4552715408463663,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.3_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,1259,1270.874873161316,-2,-2,-2,-2,-2,-2,-0.2537753738554809,0.6685952448140793,-2,-2,-2,-2,-2,-2,-0.2518434250657733,0.6679755029219366,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.3_rnc,Flaml,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,1259,1336.9564034938812,-2,-2,-2,-2,-2,-2,0.5750529775420499,0.3892429987354189,-2,-2,-2,-2,-2,-2,0.488616949517009,0.4269319849660716,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.3_rnc,Autogluon,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,1259,1158.8068704605105,-2,-2,-2,-2,-2,-2,0.692259944728488,0.3312420228545829,-2,-2,-2,-2,-2,-2,0.4925039272262462,0.4253063537195322,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.4_rnc,AutoSklearn,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,1483,1606.7312252521515,-2,-2,-2,-2,-2,-2,0.4418419326581203,0.4460997887035898,-2,-2,-2,-2,-2,-2,0.3868472651480582,0.4674873490658198,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.4_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,1483,1494.926653623581,-2,-2,-2,-2,-2,-2,0.0098336590485834,0.5941655879909015,-2,-2,-2,-2,-2,-2,0.0087201110721716,0.5944066738558753,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.4_rnc,Flaml,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,1483,1569.6539781093595,-2,-2,-2,-2,-2,-2,0.473811779404731,0.4331356945434801,-2,-2,-2,-2,-2,-2,0.4204485285544269,0.4544975372061639,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.4_rnc,Autogluon,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,1483,1485.6188142299652,-2,-2,-2,-2,-2,-2,0.6220847738140067,0.3670714517436493,-2,-2,-2,-2,-2,-2,0.4165099770992739,0.4560392734122356,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.5_rnc,AutoSklearn,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,79,114.52341651916504,-2,-2,-2,-2,-2,-2,0.3055477319911753,0.497593403933704,-2,-2,-2,-2,-2,-2,0.2711176831486903,0.5096995320718789,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.5_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,79,92.38243746757507,-2,-2,-2,-2,-2,-2,0.1610715015754403,0.5469100318582735,-2,-2,-2,-2,-2,-2,0.1640919484370331,0.5458392775944084,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.5_rnc,Flaml,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,79,84.66213297843933,-2,-2,-2,-2,-2,-2,0.3849600205491115,0.4682794375019752,-2,-2,-2,-2,-2,-2,0.3331941728263128,0.4875118999051714,0,0,Run-AutoML,0
gen_dataset_53-out-0-np-1-nc-16-mv-0.5_rnc,Autogluon,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,79,81.9623281955719,-2,-2,-2,-2,-2,-2,0.3810338423044922,0.4697717175023974,-2,-2,-2,-2,-2,-2,0.2720231927590071,0.5093828271332105,0,0,Run-AutoML,0
gen_dataset_53-out-0.03-np-0-nc-0-mv-0_rnc,AutoSklearn,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,245,307.3569166660309,-2,-2,-2,-2,-2,-2,0.1154872175361498,1.8496359111216,-2,-2,-2,-2,-2,-2,0.0787117268391841,1.8691781165529868,0,0,Run-AutoML,0
gen_dataset_53-out-0.03-np-0-nc-0-mv-0_rnc,H2O,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,245,256.95455026626587,-2,-2,-2,-2,-2,-2,0.0103646734835276,1.9564636693011537,-2,-2,-2,-2,-2,-2,0.0108729069123367,1.936774087336575,0,0,Run-AutoML,0
gen_dataset_53-out-0.03-np-0-nc-0-mv-0_rnc,Flaml,,gemini-1.5-pro-latest,,regression,True,1,0,No,0,0,245,274.1495077610016,-2,-2,-2,-2,-2,-2,0.1445833990873487,1.818959499004414,-2,-2,-2,-2,-2,-2,0.0834439116243935,1.8643714321505955,0,0,Run-AutoML,0
