dataset_name,config,status,number_iteration,pipeline_gen_time,execution_time,accuracy,f1_score,log_loss,r_squared,rmse
dataset_6_rnc,SCV,True,1,18.868725538253784,11.696730852127075,0.750974787237848,0.7227885941780768,-1,-1,-1
dataset_6_rnc,SDVC,True,1,17.113711833953857,12.392645120620728,0.7540414239861074,0.7255027491043875,-1,-1,-1
dataset_6_rnc,S,True,2,26.64026713371277,12.696005821228027,0.7501357710331281,0.20336107470290354,-1,-1,-1
dataset_6_rnc,SDVCSN,True,1,23.164413452148438,11.822314739227295,0.753917847955955,0.7254684166633327,-1,-1,-1
dataset_6_rnc,SSN,False,0,1.0463526248931885,0.0,-1,-1,-1,-1,-1
dataset_6_rnc,CatDB,True,2,19.05069327354431,477.30579257011414,0.8968140148226196,0.868938269530095,-1,-1,-1
