dataset_name,config,status,number_iteration,pipeline_gen_time,execution_time,accuracy,f1_score,log_loss,r_squared,rmse
dataset_5_rnc,S,True,2,16.24122905731201,0.7853896617889404,0.26395534290271133,0.15612710049042985,-1,-1,-1
dataset_5_rnc,SCV,True,1,26.460248947143555,0.7538454532623291,0.2583732057416268,0.24885010334458763,-1,-1,-1
dataset_5_rnc,SDVC,True,1,23.31399440765381,0.29178571701049805,0.24960127591706538,0.23944289044401895,-1,-1,-1
dataset_5_rnc,SSN,True,1,26.40714740753174,0.2850973606109619,0.26395534290271133,0.25400565233067623,-1,-1,-1
dataset_5_rnc,SDVCSN,True,1,21.726045846939087,0.27906060218811035,0.2583732057416268,0.24881417677390405,-1,-1,-1
dataset_5_rnc,CatDB,True,2,16.838711261749268,0.891547679901123,0.2631578947368421,0.2531373988261841,-1,-1,-1
