dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples
Etailing,H2O,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,1884,914.8317589759828,-2.0,0.9969115209398872,0.9975511383619494,-2.0,-2.0,,-2,0.3382250277027545,-2.0,0.5996619367045064,0.6095320183977819,-2.0,-2.0,,-2,0.7335322944358661,0,0,Run-AutoML,0
Etailing,Flaml,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,1884,1893.755126953125,-2.0,0.993452893778423,0.9944741492105869,0.7780678851174935,-2.0,0.990541893159567,-2,-2.0,-2.0,0.663307777204449,0.655431101049951,0.4166666666666667,-2.0,1.5287578307093446,-2,-2.0,0,0,Run-AutoML,0
Etailing,Autogluon,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,1884,1885.123708486557,-2.0,0.9859068798775268,0.9877929983029348,0.91644908616188,-2.0,-2.0,-2,-2.0,-2.0,0.708900097465887,0.7065426101526947,0.4621212121212121,-2.0,-2.0,-2,-2.0,0,0,Run-AutoML,0
Midwest-Survey,H2O,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,1823,1564.0718669891355,-2.0,0.9999800549377428,0.999976006166824,-2.0,-2.0,,-2,0.0849178700990335,-2.0,0.4997827145042415,0.500185533365288,-2.0,-2.0,,-2,0.9475459525775384,0,0,Run-AutoML,0
Midwest-Survey,Flaml,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,1823,1880.4378700256348,-2.0,0.999606581384194,0.9996404359077612,0.9794319294809012,-2.0,0.0844054652621982,-2,-2.0,-2.0,0.499443749130858,0.4986960473751188,0.0907877169559412,-2.0,4.726561585175913,-2,-2.0,0,0,Run-AutoML,0
Midwest-Survey,Autogluon,Learn2Clean,gemini-1.5-pro-latest,,multiclass,True,1,0,No,0,0,1823,1824.6663675308228,-2.0,0.9985622330558116,0.9985424152409884,0.9720861900097943,-2.0,-2.0,-2,-2.0,-2.0,0.501112501738284,0.5015237702135921,0.0907877169559412,-2.0,-2.0,-2,-2.0,0,0,Run-AutoML,0
WiFi,H2O,Learn2Clean,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,1914,1504.2839126586914,0.6756038647342996,-2.0,-2.0,-2.0,-2.0,,-2,0.4750826664099942,0.6764705882352942,-2.0,-2.0,-2.0,-2.0,,-2,0.6806422978951675,0,0,Run-AutoML,0
WiFi,Flaml,Learn2Clean,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,1914,1916.4531252384184,0.7243961352657005,-2.0,-2.0,0.6593406593406593,0.6576053418988531,-2.0,-2,-2.0,0.5,-2.0,-2.0,0.5666666666666667,0.4099290780141844,-2.0,-2,-2.0,0,0,Run-AutoML,0
WiFi,Autogluon,Learn2Clean,gemini-1.5-pro-latest,,binary,True,1,0,No,0,0,1914,1914.4469783306122,0.7243961352657005,-2.0,-2.0,0.6593406593406593,0.6593406593406593,-2.0,-2,-2.0,0.5,-2.0,-2.0,0.43333333333333335,0.0,-2.0,-2,-2.0,0,0,Run-AutoML,0
