dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples
WiFi,CatDB,,llama-3.1-70b-versatile,Auto,binary,True,1,3,No,0.0627706050872802,3.334806442260742,11.562866926193236,0.2091302871704101,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.4954751131221719,-2.0,-2.0,0.6333333333333333,0.717948717948718,-2.0,-2.0,-2.0,1485,5254,Gen-and-Verify-Pipeline,0
WiFi,CatDB,,llama-3.1-70b-versatile,Auto,binary,True,1,0,No,0.0627706050872802,3.334806442260742,11.802179098129272,0.2393121719360351,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.5271493212669683,-2.0,-2.0,0.5333333333333333,0.65,-2.0,-2.0,-2.0,1485,5254,Run-Pipeline,0
WiFi,CatDB,,llama-3.1-70b-versatile,Auto,binary,True,2,5,No,0.0627706050872802,3.320585012435913,17.279950618743896,0.1926760673522949,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.4434389140271493,-2.0,-2.0,0.5,0.6153846153846154,-2.0,-2.0,-2.0,1485,7927,Gen-and-Verify-Pipeline,0
WiFi,CatDB,,llama-3.1-70b-versatile,Auto,binary,True,2,0,No,0.0627706050872802,3.320585012435913,17.47494626045227,0.194995641708374,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.420814479638009,-2.0,-2.0,0.5333333333333333,0.6666666666666666,-2.0,-2.0,-2.0,1485,7927,Run-Pipeline,0
WiFi,CatDB,,gemini-1.5-pro-exp-0827,Auto,binary,True,1,1,No,0.0334346294403076,19.344245672225952,34.09954118728638,0.1832091808319091,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.5135746606334841,-2.0,-2.0,0.6333333333333333,0.7027027027027027,-2.0,-2.0,-2.0,2760,4671,Gen-and-Verify-Pipeline,0
WiFi,CatDB,,gemini-1.5-pro-exp-0827,Auto,binary,True,1,0,No,0.0334346294403076,19.344245672225952,34.29039192199707,0.1908507347106933,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.5610859728506787,-2.0,-2.0,0.6,0.7,-2.0,-2.0,-2.0,2760,4671,Run-Pipeline,0
WiFi,CatDB,,gemini-1.5-pro-exp-0827,Auto,binary,True,2,3,No,0.0334346294403076,18.497175931930546,65.14431071281433,0.1650269031524658,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.4864253393665159,-2.0,-2.0,0.5,0.4971428571428571,-2.0,-2.0,-2.0,2760,8449,Gen-and-Verify-Pipeline,0
WiFi,CatDB,,gemini-1.5-pro-exp-0827,Auto,binary,True,2,0,No,0.0334346294403076,18.497175931930546,65.31925463676453,0.1749439239501953,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.5361990950226244,-2.0,-2.0,0.5666666666666667,0.5428571428571428,-2.0,-2.0,-2.0,2760,8449,Run-Pipeline,0
Utility,CatDB,,gemini-1.5-pro-exp-0827,Auto,regression,True,1,0,No,0.0301430225372314,24.81301474571228,25.52737689018249,0.7143621444702148,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.9736962643686526,0.2093948706105433,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.8260035301596581,0.5144070784667352,2975,2975,Gen-and-Verify-Pipeline,0
Utility,CatDB,,gemini-1.5-pro-exp-0827,Auto,regression,True,1,0,No,0.0301430225372314,24.81301474571228,32.7389874458313,7.211610555648804,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.9933551092455484,0.102241612817092,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.9130412319249886,0.3847165979776461,2975,2975,Run-Pipeline,0
Utility,CatDB,,gemini-1.5-pro-exp-0827,Auto,regression,True,2,1,No,0.0301430225372314,31.26851272583008,51.906028747558594,0.6219701766967773,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.9835377706852808,0.2683147881596749,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.8586844929391932,0.7181450918206189,2975,4818,Gen-and-Verify-Pipeline,0
Utility,CatDB,,gemini-1.5-pro-exp-0827,Auto,regression,True,2,0,No,0.0301430225372314,31.26851272583008,59.97899532318115,8.072966575622559,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.9939506058026184,0.1542363832503555,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.9492183166274246,0.4304976972039314,2975,4818,Run-Pipeline,0
