dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples
EU-IT,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,12,No,0,302.265072345734,302.265072345734,302.265072345734,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1352,36702,Run-Pipeline,0
Etailing,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,False,1,15,No,0,310.292847633362,310.292847633362,310.292847633362,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1537,37029,Run-Pipeline,0
Midwest-Survey,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0,39.1371624469757,39.1371624469757,39.1371624469757,-2,-2,1,1,-2,0.18412840481064,-2,-2,-2,0.979342193395857,0.981807243795151,0.842456608811749,-2,0.733564836325048,-2,-2,1398,3355,Run-Pipeline,0
Utility,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,1,No,0,36.1118490695953,36.1118490695953,36.1118490695953,-2,-2,-2,-2,-2,-2,0.988068915795654,0.0628179112346452,-2,-2,-2,-2,-2,-2,0.988068915795654,0.208668666855646,1048,2824,Run-Pipeline,0
Yelp,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,4,No,0,322.972984313965,322.972984313965,322.972984313965,-2,0.743894591375014,0.762285681246517,0.484937924863609,-2,1.18139663122402,-2,-2,-2,0.738741259152344,0.75818727453849,0.478941034897714,-2,1.19054489440156,-2,-2,1404,12705,Run-Pipeline,0
oml_dataset_20_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0,58.7123084068298,58.7123084068298,58.7123084068298,-2,0.827316838217024,0.855298219823296,0.273064707458003,-2,2.13570193048219,-2,-2,-2,0.828030210110042,0.856337468326789,0.271517857142857,-2,2.13213048277393,-2,-2,1532,3691,Run-Pipeline,0
oml_dataset_6_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,1,0,No,0,19.910816192627,19.910816192627,19.910816192627,0.616416689391873,-2,-2,0.98955223880597,0.98953699979138,-2,-2,-2,0.616416689391873,-2,-2,0.659722222222222,0.659722222222222,-2,-2,-2,1426,1426,Run-Pipeline,0
oml_dataset_3_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0,19.7093222141266,19.7093222141266,19.7093222141266,-2,0.700836076412028,0.701656470264898,0.50921435499515,-2,0.949318738959072,-2,-2,-2,0.714779004725636,0.716146217402183,0.554298642533937,-2,0.942070471647516,-2,-2,1496,1496,Run-Pipeline,0
oml_dataset_22_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,8,No,0,210.274368047714,210.274368047714,210.274368047714,-2,-2,-2,-2,-2,-2,0.935506894092564,17.9199018124304,-2,-2,-2,-2,-2,-2,0.935506894092564,45.1374726720182,1186,18272,Run-Pipeline,0
oml_dataset_24_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,1,No,0,464.795887708664,464.795887708664,464.795887708664,-2,-2,-2,-2,-2,-2,0.687447962114773,0.125066646032359,-2,-2,-2,-2,-2,-2,0.687447962114773,0.333769536239141,1141,2938,Run-Pipeline,0
Airline,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,6,No,0,396.966449975967,396.966449975967,396.966449975967,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1626,19010,Run-Pipeline,0
IMDB-IJS,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,1,2,No,0,3225.36390066147,3225.36390066147,3225.36390066147,1,-2,-2,1,1,-2,-2,-2,1,-2,-2,1,1,-2,-2,-2,1295,5921,Run-Pipeline,0
Accidents,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,4,No,0,510.870180130005,510.870180130005,510.870180130005,-2,-2,0.999999999649649,0.999988020813836,-2,0.0134581575574121,-2,-2,-2,0.950680724052396,0.965498908353524,0.984053722603254,-2,0.1067493151444,-2,-2,1409,12497,Run-Pipeline,0
Financial,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,9,No,0,394.882422447205,394.882422447205,394.882422447205,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1434,31719,Run-Pipeline,0
Volkert-out-0.01-np-0-nc-0-mv-0,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0,66.7940917015076,66.7940917015076,66.7940917015076,-2,-2,1,0.999975500404243,-2,0.230123655492035,-2,-2,-2,0.917133647832721,0.926219619884323,0.654776196192763,-2,1.09554445512502,-2,-2,1450,1450,Run-Pipeline,0
Volkert-out-0.02-np-0-nc-0-mv-0,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0,33.4538764953613,33.4538764953613,33.4538764953613,-2,0.831115550666439,0.846086095691558,0.515128500379744,-2,1.38747255400396,-2,-2,-2,0.821632023005156,0.836619312241295,0.494597839135654,-2,1.42828418888624,-2,-2,1546,1546,Run-Pipeline,0
Volkert-out-0.03-np-0-nc-0-mv-0,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0,66.7945072650909,66.7945072650909,66.7945072650909,-2,-2,1,0.999975500404243,-2,0.234911600326897,-2,-2,-2,0.910749707786648,0.920526967246446,0.646029840507632,-2,1.1293713862352,-2,-2,1450,1450,Run-Pipeline,0
Volkert-out-0.04-np-0-nc-0-mv-0,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0,38.4143438339233,38.4143438339233,38.4143438339233,-2,0.818143476529604,0.834021719375789,0.496116814072568,-2,1.4432267596564,-2,-2,-2,0.804365876563944,0.820297389264758,0.480306408277597,-2,1.50333007310781,-2,-2,1513,1513,Run-Pipeline,0
Volkert-out-0.05-np-0-nc-0-mv-0,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0,33.6622796058655,33.6622796058655,33.6622796058655,-2,0.813929947384913,0.830132542158883,0.487321459195923,-2,1.4595681177511,-2,-2,-2,0.796864971556271,0.813970235168798,0.470702566740982,-2,1.51085138210601,-2,-2,1580,1580,Run-Pipeline,0
Volkert-out-0-np-1-nc-180-mv-0.1,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0,68.5849978923798,68.5849978923798,68.5849978923798,-2,0.873591732729832,0.88504526894067,0.575037430243637,-2,1.19604722548728,-2,-2,-2,0.862615287282889,0.876687856899618,0.563389227642276,-2,1.22971297596291,-2,-2,1569,4413,Run-Pipeline,0
Volkert-out-0-np-1-nc-180-mv-0.2,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0,64.4096186161041,64.4096186161041,64.4096186161041,-2,0.866291652797822,0.878738294884408,0.558937923008606,-2,1.22875020260494,-2,-2,-2,0.855503984717645,0.868813847826141,0.548052876027153,-2,1.26317445559826,-2,-2,1514,4270,Run-Pipeline,0
Volkert-out-0-np-1-nc-180-mv-0.3,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0,55.398285150528,55.398285150528,55.398285150528,-2,0.863705727933218,0.876949062562408,0.557488362325435,-2,1.24013590103042,-2,-2,-2,0.844441704415857,0.859186255978242,0.539033153682835,-2,1.31206756767508,-2,-2,1479,4153,Run-Pipeline,0
Volkert-out-0-np-1-nc-180-mv-0.4,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0,52.693793296814,52.693793296814,52.693793296814,-2,0.858320186901113,0.87108353071923,0.54695794201715,-2,1.26664718595699,-2,-2,-2,0.844643602659298,0.858228317851289,0.529344512195122,-2,1.31997320011704,-2,-2,1479,4165,Run-Pipeline,0
Volkert-out-0-np-1-nc-180-mv-0.5,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0,55.1792545318604,55.1792545318604,55.1792545318604,-2,0.853788950581063,0.867062239348539,0.533516268130145,-2,1.29685063114125,-2,-2,-2,0.834599566639185,0.849265949569258,0.518806447925003,-2,1.35917059307975,-2,-2,1479,4156,Run-Pipeline,0
Volkert-out-0.05-np-1-nc-180-mv-0.1,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0,73.8069679737091,73.8069679737091,73.8069679737091,-2,0.873596143561134,0.885048144716904,0.575064652239009,-2,1.1960485139997,-2,-2,-2,0.862623552774769,0.876694255485536,0.563262195121951,-2,1.22971773694367,-2,-2,1503,4245,Run-Pipeline,0
Volkert-out-0.05-np-1-nc-180-mv-0.2,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0,72.5409798622131,72.5409798622131,72.5409798622131,-2,-2,1,1,-2,0.289768278832525,-2,-2,-2,0.87949386902641,0.894344138321502,0.590853876384423,-2,1.25636429710909,-2,-2,1528,1528,Run-Pipeline,0
Volkert-out-0.05-np-1-nc-180-mv-0.3,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0,60.3656208515167,60.3656208515167,60.3656208515167,-2,0.864834557642939,0.877851586729729,0.556788351825277,-2,1.23599714264191,-2,-2,-2,0.845695774247499,0.860250271113963,0.535195165768414,-2,1.30761638037656,-2,-2,1544,4336,Run-Pipeline,0
Volkert-out-0.05-np-1-nc-180-mv-0.4,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0,57.992559671402,57.992559671402,57.992559671402,-2,-2,0.999999992242579,0.999959167006942,-2,0.331640918965272,-2,-2,-2,0.847795646789827,0.864915162569994,0.546589176829268,-2,1.39080471385943,-2,-2,1480,1480,Run-Pipeline,0
Volkert-out-0.05-np-1-nc-180-mv-0.5,AutoGen,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0,51.0732259750366,51.0732259750366,51.0732259750366,-2,0.853805998197769,0.867079401269935,0.533320266562132,-2,1.29680236331488,-2,-2,-2,0.834614705031911,0.849273984246676,0.518692123013605,-2,1.35913663043588,-2,-2,1525,4272,Run-Pipeline,0
Utility-out-0.01-np-0-nc-0-mv-0,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,0,No,0,16.6980264186859,16.6980264186859,16.6980264186859,-2,-2,-2,-2,-2,-2,0.985625194384649,0.0743095112866876,-2,-2,-2,-2,-2,-2,0.985625194384649,0.229043660779633,1163,1163,Run-Pipeline,0
Utility-out-0.02-np-0-nc-0-mv-0,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,0,No,0,17.4412095546722,17.4412095546722,17.4412095546722,-2,-2,-2,-2,-2,-2,0.980554763389717,0.0442502325079345,-2,-2,-2,-2,-2,-2,0.980554763389717,0.135792249380426,1199,1199,Run-Pipeline,0
Utility-out-0.03-np-0-nc-0-mv-0,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,0,No,0,17.0199706554413,17.0199706554413,17.0199706554413,-2,-2,-2,-2,-2,-2,0.985938027080495,0.0902074442898746,-2,-2,-2,-2,-2,-2,0.985938027080495,0.226537662331188,1161,1161,Run-Pipeline,0
Utility-out-0.04-np-0-nc-0-mv-0,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,1,No,0,37.2684576511383,37.2684576511383,37.2684576511383,-2,-2,-2,-2,-2,-2,0.982580879739458,0.094286349231259,-2,-2,-2,-2,-2,-2,0.982580879739458,0.252133408426122,1162,2981,Run-Pipeline,0
Utility-out-0.05-np-0-nc-0-mv-0,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,0,No,0,16.7928168773651,16.7928168773651,16.7928168773651,-2,-2,-2,-2,-2,-2,0.972884620817233,0.0896383497140394,-2,-2,-2,-2,-2,-2,0.972884620817233,0.314575667673003,1171,1171,Run-Pipeline,0
Utility-out-0-np-1-nc-12-mv-0.1,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,0,No,0,17.7876386642456,17.7876386642456,17.7876386642456,-2,-2,-2,-2,-2,-2,0.964376548184989,0.175306297753004,-2,-2,-2,-2,-2,-2,0.964376548184989,0.360566426406314,1173,1173,Run-Pipeline,0
Utility-out-0-np-1-nc-12-mv-0.2,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,0,No,0,18.1460046768188,18.1460046768188,18.1460046768188,-2,-2,-2,-2,-2,-2,0.930767260682079,0.185247023879724,-2,-2,-2,-2,-2,-2,0.930767260682079,0.502658514963882,1242,1242,Run-Pipeline,0
Utility-out-0-np-1-nc-12-mv-0.3,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,1,No,0,40.6961312294006,40.6961312294006,40.6961312294006,-2,-2,-2,-2,-2,-2,0.865743182285968,0.263648133563982,-2,-2,-2,-2,-2,-2,0.865743182285968,0.699979724500866,1228,3976,Run-Pipeline,0
Utility-out-0-np-1-nc-12-mv-0.4,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,0,No,0,17.7433922290802,17.7433922290802,17.7433922290802,-2,-2,-2,-2,-2,-2,0.749004030755447,0.340995786365989,-2,-2,-2,-2,-2,-2,0.749004030755447,0.957085330279929,1172,1172,Run-Pipeline,0
Utility-out-0-np-1-nc-12-mv-0.5,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,1,No,0,40.6995820999146,40.6995820999146,40.6995820999146,-2,-2,-2,-2,-2,-2,0.691694309665286,0.420050676335402,-2,-2,-2,-2,-2,-2,0.691694309665286,1.06073782643903,1187,3028,Run-Pipeline,0
Utility-out-0.05-np-1-nc-12-mv-0.1,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,6,No,0,165.721975564957,165.721975564957,165.721975564957,-2,-2,-2,-2,-2,-2,0.963802715069939,0.0877124345695058,-2,-2,-2,-2,-2,-2,0.963802715069939,0.185270538828582,1217,13377,Run-Pipeline,0
Utility-out-0.05-np-1-nc-12-mv-0.2,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,1,No,0,41.8733706474304,41.8733706474304,41.8733706474304,-2,-2,-2,-2,-2,-2,0.930767260682079,0.185247023879724,-2,-2,-2,-2,-2,-2,0.930767260682079,0.502658514963882,1254,3294,Run-Pipeline,0
Utility-out-0.05-np-1-nc-12-mv-0.3,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,1,No,0,40.2590742111206,40.2590742111206,40.2590742111206,-2,-2,-2,-2,-2,-2,0.863453164569952,0.269656872346133,-2,-2,-2,-2,-2,-2,0.863453164569952,0.70592425764967,1275,3237,Run-Pipeline,0
Utility-out-0.05-np-1-nc-12-mv-0.4,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,1,No,0,41.7527129650116,41.7527129650116,41.7527129650116,-2,-2,-2,-2,-2,-2,0.749004030755447,0.340995786365989,-2,-2,-2,-2,-2,-2,0.749004030755447,0.957085330279929,1207,3086,Run-Pipeline,0
Utility-out-0.05-np-1-nc-12-mv-0.5,AutoGen,,gemini-1.5-pro-latest,Auto,regression,True,1,1,No,0,43.178968667984,43.178968667984,43.178968667984,-2,-2,-2,-2,-2,-2,0.696510202894375,0.416192666681789,-2,-2,-2,-2,-2,-2,0.696510202894375,1.05242058387788,1238,3115,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,1,0,No,0,18.3776888847351,18.3776888847351,18.3776888847351,0.995929443690638,-2,-2,1,1,-2,-2,-2,0.995929443690638,-2,-2,0.966666666666667,0.96659942539275,-2,-2,-2,1332,1332,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,2,0,No,0,17.3170449733734,17.3170449733734,17.3170449733734,0.995929443690638,-2,-2,1,1,-2,-2,-2,0.995929443690638,-2,-2,0.966666666666667,0.96659942539275,-2,-2,-2,1273,1273,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,3,0,No,0,16.379322052002,16.379322052002,16.379322052002,0.995929443690638,-2,-2,1,1,-2,-2,-2,0.995929443690638,-2,-2,0.966666666666667,0.96659942539275,-2,-2,-2,1237,1237,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,4,0,No,0,17.6516275405884,17.6516275405884,17.6516275405884,0.995720697213234,-2,-2,1,1,-2,-2,-2,0.995720697213234,-2,-2,0.971428571428571,0.971428571428571,-2,-2,-2,1284,1284,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,5,2,No,0,60.5254797935486,60.5254797935486,60.5254797935486,0.995929443690638,-2,-2,1,1,-2,-2,-2,0.995929443690638,-2,-2,0.966666666666667,0.96659942539275,-2,-2,-2,1310,5565,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,6,0,No,0,20.45649933815,20.45649933815,20.45649933815,0.995981630309988,-2,-2,1,1,-2,-2,-2,0.995981630309988,-2,-2,0.966666666666667,0.96659942539275,-2,-2,-2,1431,1431,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,llama-3.1-70b-versatile,Auto,binary,True,1,1,No,0,12.438148021698,12.438148021698,12.438148021698,0.995042271161674,-2,-2,1,1,-2,-2,-2,0.995042271161674,-2,-2,0.961904761904762,0.939393939393939,-2,-2,-2,1238,3671,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,llama-3.1-70b-versatile,Auto,binary,True,2,1,No,0,11.6121089458466,11.6121089458466,11.6121089458466,0.996190376787392,-2,-2,1,1,-2,-2,-2,0.996190376787392,-2,-2,0.971428571428571,0.955223880597015,-2,-2,-2,1238,3639,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,llama-3.1-70b-versatile,Auto,binary,True,3,2,No,0,48.8212532997131,48.8212532997131,48.8212532997131,0.995825070451936,-2,-2,1,1,-2,-2,-2,0.995825070451936,-2,-2,0.971428571428571,0.955223880597015,-2,-2,-2,1248,5726,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,llama-3.1-70b-versatile,Auto,binary,True,4,2,No,0,55.5627057552338,55.5627057552338,55.5627057552338,0.996138190168041,-2,-2,1,1,-2,-2,-2,0.996138190168041,-2,-2,0.961904761904762,0.939393939393939,-2,-2,-2,1248,5754,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,llama-3.1-70b-versatile,Auto,binary,True,5,1,No,0,34.7894299030304,34.7894299030304,34.7894299030304,0.995198831019727,-2,-2,1,1,-2,-2,-2,0.995198831019727,-2,-2,0.971428571428571,0.955223880597015,-2,-2,-2,1238,3671,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,llama-3.1-70b-versatile,Auto,binary,True,6,2,No,0,59.6676452159882,59.6676452159882,59.6676452159882,0.996138190168041,-2,-2,1,1,-2,-2,-2,0.996138190168041,-2,-2,0.971428571428571,0.955223880597015,-2,-2,-2,1248,5726,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,llama-3.1-70b-versatile,Auto,binary,True,7,1,No,0,33.5345139503479,33.5345139503479,33.5345139503479,0.995877257071287,-2,-2,1,1,-2,-2,-2,0.995877257071287,-2,-2,0.971428571428571,0.955223880597015,-2,-2,-2,1238,3639,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,llama-3.1-70b-versatile,Auto,binary,True,8,1,No,0,38.2479836940765,38.2479836940765,38.2479836940765,0.995094457781025,-2,-2,1,1,-2,-2,-2,0.995094457781025,-2,-2,0.966666666666667,0.947368421052632,-2,-2,-2,1238,3671,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,llama-3.1-70b-versatile,Auto,binary,True,9,2,No,0,58.4889068603516,58.4889068603516,58.4889068603516,0.996816616219601,-2,-2,1,1,-2,-2,-2,0.996816616219601,-2,-2,0.966666666666667,0.947368421052632,-2,-2,-2,1248,5726,Run-Pipeline,0
oml_dataset_2_rnc,AutoGen,,llama-3.1-70b-versatile,Auto,binary,True,10,2,No,0,57.3668093681335,57.3668093681335,57.3668093681335,0.995303204258428,-2,-2,1,1,-2,-2,-2,0.995303204258428,-2,-2,0.971428571428571,0.955223880597015,-2,-2,-2,1248,5726,Run-Pipeline,0
oml_dataset_4_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,1,2,No,0,57.9568622112274,57.9568622112274,57.9568622112274,0.794547557705452,-2,-2,1,1,-2,-2,-2,0.794547557705452,-2,-2,0.76,0.734956521739131,-2,-2,-2,1331,5482,Run-Pipeline,0
oml_dataset_4_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,2,1,No,0,38.6148045063019,38.6148045063019,38.6148045063019,0.793995478206004,-2,-2,1,1,-2,-2,-2,0.793995478206004,-2,-2,0.763333333333333,0.739494429765602,-2,-2,-2,1296,3202,Run-Pipeline,0
oml_dataset_4_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,3,1,No,0,39.1065285205841,39.1065285205841,39.1065285205841,0.793995478206004,-2,-2,1,1,-2,-2,-2,0.793995478206004,-2,-2,0.763333333333333,0.739494429765602,-2,-2,-2,1323,3279,Run-Pipeline,0
oml_dataset_4_rnc,AutoGen,,gemini-1.5-pro-latest,Auto,binary,True,4,0,No,0,18.4202845096588,18.4202845096588,18.4202845096588,0.793785162206215,-2,-2,1,1,-2,-2,-2,0.793785162206215,-2,-2,0.756666666666667,0.730377294693529,-2,-2,-2,1347,1347,Run-Pipeline,0
