dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,number_of_samples
Airline,CatDB,,gemini-1.5-pro-exp-0827,Auto,multiclass,True,1,9,No,0.0771615505218505,31.98801970481873,326.6703004837036,29.305826425552368,-2.0,1.0,1.0,1.0,-2.0,0.0008708595677254,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0025012347772233,-2.0,-2.0,6717,56221,Gen-and-Verify-Pipeline,0
Airline,CatDB,,gemini-1.5-pro-exp-0827,Auto,multiclass,True,1,0,No,0.0771615505218505,31.98801970481873,440.4210731983185,113.75077271461488,-2.0,1.0,1.0,1.0,-2.0,0.0002871398279094,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0007589883557305,-2.0,-2.0,6717,56221,Run-Pipeline,0
IMDB-IJS,CatDB,,llama-3.1-70b-versatile,Auto,binary,True,1,4,No,0.19528651237487793,4.226331949234009,52381.98976111412,52303.2959985733,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.9999999997896363,-2.0,-2.0,0.9999939950392474,0.999992730788293,-2.0,-2.0,-2.0,1699,6893,Gen-and-Verify-Pipeline,0
Airline,CatDB,,gemini-1.5-pro-exp-0827,Auto,multiclass,True,1,9,No,0.0771615505218505,31.98801970481873,326.6703004837036,29.305826425552368,-2.0,1.0,1.0,1.0,-2.0,0.0008708595677254,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0025012347772233,-2.0,-2.0,6717,56221,Gen-and-Verify-Pipeline,0
Airline,CatDB,,gemini-1.5-pro-exp-0827,Auto,multiclass,True,1,0,No,0.0771615505218505,31.98801970481873,440.4210731983185,113.75077271461488,-2.0,1.0,1.0,1.0,-2.0,0.0002871398279094,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0007589883557305,-2.0,-2.0,6717,56221,Run-Pipeline,0
Airline,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,6,No,0.0654733180999755,23.744574308395386,160.03882575035095,8.131791114807129,-2.0,1.0,1.0,1.0,-2.0,0.0019802020693642,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0055289474822983,-2.0,-2.0,6705,30684,Gen-and-Verify-Pipeline,0
Airline,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,0,No,0.0654733180999755,23.744574308395386,192.91161847114563,32.87279272079468,-2.0,1.0,1.0,1.0,-2.0,0.000913410158594,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.002475495665846,-2.0,-2.0,6705,30684,Run-Pipeline,0
Airline,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,3,No,0.0654733180999755,21.73656535148621,91.75112771987916,10.357864141464232,-2.0,1.0,1.0,1.0,-2.0,0.0009517632067192,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0026912724685661,-2.0,-2.0,6705,18820,Gen-and-Verify-Pipeline,0
Airline,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,0,No,0.0654733180999755,21.73656535148621,127.77849888801576,36.0273711681366,-2.0,1.0,1.0,1.0,-2.0,0.0003168474183361,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0008795185860599,-2.0,-2.0,6705,18820,Run-Pipeline,0

IMDB-IJS,CatDB,,llama-3.1-70b-versatile,Auto,binary,True,1,4,No,0.19528651237487793,4.226331949234009,52381.98976111412,52303.2959985733,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.9999999997896363,-2.0,-2.0,0.9999939950392474,0.999992730788293,-2.0,-2.0,-2.0,1699,6893,Gen-and-Verify-Pipeline,0
IMDB-IJS,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,1,5,No,0.033380985260009766,15.193749189376831,26153.77876996994,26071.332015037537,1.0,-2.0,-2.0,0.9999962566479592,0.9999962566408948,-2.0,-2.0,-2.0,0.986632729667692,-2.0,-2.0,0.9349119028585142,0.9323964268934549,-2.0,-2.0,-2.0,3127,12676,Gen-and-Verify-Pipeline,0


