dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation
oml_dataset_2_rnc,CAAFE,,gemini-1.5-pro-latest,RandomForest,binary,True,1,0,No,0,0,711.7211074829102,711.6365752220154,0.9869458128078816,0.9869458128078816,0.9869458128078816,0.96523517370224,-2,-2,-2,-2,0.9890929965556832,0.9890929965556832,0.9890929965556832,0.9523809552192688,-2,-2,-2,-2,1265,1265,Run-CAAFE
oml_dataset_2_rnc,CAAFE,,gemini-1.5-pro-latest,RandomForest,binary,True,2,0,No,0,0,711.7211074829102,711.6365752220154,0.9869458128078816,0.9869458128078816,0.9869458128078816,0.96523517370224,-2,-2,-2,-2,0.9890929965556832,0.9890929965556832,0.9890929965556832,0.9523809552192688,-2,-2,-2,-2,1265,2652,Run-CAAFE
oml_dataset_2_rnc,CAAFE,,gemini-1.5-pro-latest,RandomForest,binary,True,3,0,No,0,0,711.7211074829102,711.6365752220154,0.9869458128078816,0.9869458128078816,0.9869458128078816,0.96523517370224,-2,-2,-2,-2,0.9890929965556832,0.9890929965556832,0.9890929965556832,0.9523809552192688,-2,-2,-2,-2,1265,4136,Run-CAAFE
oml_dataset_2_rnc,CAAFE,,gemini-1.5-pro-latest,RandomForest,binary,True,4,0,No,0,0,711.7211074829102,711.6365752220154,0.9869458128078816,0.9869458128078816,0.9869458128078816,0.96523517370224,-2,-2,-2,-2,0.9890929965556832,0.9890929965556832,0.9890929965556832,0.9523809552192688,-2,-2,-2,-2,1265,5717,Run-CAAFE
oml_dataset_2_rnc,CAAFE,,gemini-1.5-pro-latest,RandomForest,binary,True,5,0,No,0,0,711.7211074829102,711.6365752220154,0.9869458128078816,0.9869458128078816,0.9869458128078816,0.96523517370224,-2,-2,-2,-2,0.9890929965556832,0.9890929965556832,0.9890929965556832,0.9523809552192688,-2,-2,-2,-2,1265,7395,Run-CAAFE
oml_dataset_2_rnc,CAAFE,,gemini-1.5-pro-latest,RandomForest,binary,True,6,0,No,0,0,711.7211074829102,711.6365752220154,0.9869458128078816,0.9869458128078816,0.9869458128078816,0.96523517370224,-2,-2,-2,-2,0.9890929965556832,0.9890929965556832,0.9890929965556832,0.9523809552192688,-2,-2,-2,-2,1265,9166,Run-CAAFE
oml_dataset_2_rnc,CAAFE,,gemini-1.5-pro-latest,RandomForest,binary,True,7,0,No,0,0,711.7211074829102,711.6365752220154,0.9869458128078816,0.9869458128078816,0.9869458128078816,0.96523517370224,-2,-2,-2,-2,0.9890929965556832,0.9890929965556832,0.9890929965556832,0.9523809552192688,-2,-2,-2,-2,1265,11034,Run-CAAFE
oml_dataset_2_rnc,CAAFE,,gemini-1.5-pro-latest,RandomForest,binary,True,9,0,No,0,0,711.7211074829102,711.6365752220154,0.9869458128078816,0.9869458128078816,0.9869458128078816,0.96523517370224,-2,-2,-2,-2,0.9890929965556832,0.9890929965556832,0.9890929965556832,0.9523809552192688,-2,-2,-2,-2,1265,15440,Run-CAAFE
oml_dataset_2_rnc,CAAFE,,gemini-1.5-pro-latest,RandomForest,binary,True,10,0,No,0,0,711.7211074829102,711.6365752220154,0.9869458128078816,0.9869458128078816,0.9869458128078816,0.96523517370224,-2,-2,-2,-2,0.9890929965556832,0.9890929965556832,0.9890929965556832,0.9523809552192688,-2,-2,-2,-2,1265,17975,Run-CAAFE
oml_dataset_2_rnc,CAAFE,,gpt-4o,RandomForest,binary,True,1,0,No,0,0,98.38912463188171,98.3376488685608,0.9897099069512862,0.9897099069512862,0.9897099069512862,0.96523517370224,-2,-2,-2,-2,0.9889886233169816,0.9889886233169816,0.9889886233169816,0.9714285731315612,-2,-2,-2,-2,1204,1204,Run-CAAFE
