dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation
oml_dataset_1_rnc,CAAFE,,gpt-4o,TabPFN,multiclass,True,1,0,No,0,0,144.04054141044617,144.0269660949707,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.9979592670401496,0.9979592670401496,0.998650272552562,0.9840116292238236,-2,-2,-2,-2,864,864,Run-CAAFE
oml_dataset_1_rnc,CAAFE,,gpt-4o,TabPFN,multiclass,True,2,0,No,0,0,144.04054141044617,144.0269660949707,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.9987200435729846,0.9987200435729846,0.9993277793276298,0.9908826649188996,-2,-2,-2,-2,864,1926,Run-CAAFE
oml_dataset_1_rnc,CAAFE,,gpt-4o,TabPFN,multiclass,True,3,0,No,0,0,144.04054141044617,144.0269660949707,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.9977941176470588,0.9977941176470588,0.9986452964202844,0.9875,-2,-2,-2,-2,864,3131,Run-CAAFE
oml_dataset_1_rnc,CAAFE,,gpt-4o,TabPFN,multiclass,True,4,0,No,0,0,144.04054141044617,144.0269660949707,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.9976702600232012,0.9976702600232012,0.9982405513760536,0.9817388981580736,-2,-2,-2,-2,864,4547,Run-CAAFE
oml_dataset_1_rnc,CAAFE,,gpt-4o,TabPFN,multiclass,True,5,0,No,0,0,144.04054141044617,144.0269660949707,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.9968006535947712,0.9968006535947712,0.9978824516078042,0.9771934509277344,-2,-2,-2,-2,864,6118,Run-CAAFE
oml_dataset_1_rnc,CAAFE,,gpt-4o,TabPFN,multiclass,True,6,0,No,0,0,144.04054141044617,144.0269660949707,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.9969393561518174,0.9969393561518174,0.9979629542231956,0.976030659675598,-2,-2,-2,-2,864,7844,Run-CAAFE
oml_dataset_1_rnc,CAAFE,,gpt-4o,TabPFN,multiclass,True,7,0,No,0,0,144.04054141044617,144.0269660949707,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.9968372449990096,0.9968372449990096,0.9979217368971074,0.9829281240701676,-2,-2,-2,-2,864,9781,Run-CAAFE
oml_dataset_1_rnc,CAAFE,,gpt-4o,TabPFN,multiclass,True,8,0,No,0,0,144.04054141044617,144.0269660949707,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.9976750700280111,0.9976750700280111,0.9984438564025186,0.9840380549430848,-2,-2,-2,-2,864,11929,Run-CAAFE
oml_dataset_1_rnc,CAAFE,,gpt-4o,TabPFN,multiclass,True,9,0,No,0,0,144.04054141044617,144.0269660949707,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.996337145969499,0.996337145969499,0.9974852764050516,0.9863636374473572,-2,-2,-2,-2,864,14285,Run-CAAFE
oml_dataset_1_rnc,CAAFE,,gpt-4o,TabPFN,multiclass,True,10,0,No,0,0,144.04054141044617,144.0269660949707,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.9978894335511984,0.9978894335511984,0.998643707821882,0.988636365532875,-2,-2,-2,-2,864,16797,Run-CAAFE
