dataset,prompt_representation_type,prompt_example_type,prompt_number_example,number_tokens,number_bool,number_int,number_float,number_string
oml_dataset_112_rnc,S,Random,0,967,0,2,0,12
oml_dataset_112_rnc,SDVC,Random,0,1057,0,2,0,12
oml_dataset_112_rnc,SMVF,Random,0,1109,0,2,0,12
oml_dataset_112_rnc,SSN,Random,0,1033,0,2,0,12
oml_dataset_112_rnc,SCV,Random,0,1095,0,2,0,12
oml_dataset_112_rnc,SDVCMVF,Random,0,1217,0,2,0,12
oml_dataset_112_rnc,SDVCSN,Random,0,1127,0,2,0,12
oml_dataset_112_rnc,SMVFSN,Random,0,1178,0,2,0,12
oml_dataset_112_rnc,SMVFCV,Random,0,1240,0,2,0,12
oml_dataset_112_rnc,SSNCV,Random,0,1165,0,2,0,12
oml_dataset_112_rnc,ALL,Random,0,1279,0,2,0,12
