dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_4_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,1,7,No,0.0626885890960693,3.273107051849365,14.306934595108032,0.3335781097412109,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.7979651927020348,-2.0,-2.0,0.76,0.657707910750507,-2.0,-2.0,-2.0,1749,12375,Gen-and-Run-Pipeline,Credit-g,1
oml_dataset_4_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,2,4,No,0.0626885890960693,3.4291040897369385,8.626335144042969,0.479813814163208,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.7895525527104474,-2.0,-2.0,0.7466666666666667,0.6386916835699796,-2.0,-2.0,-2.0,1749,7346,Gen-and-Run-Pipeline,Credit-g,1
oml_dataset_4_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,3,1,No,0.0626885890960693,2.858100652694702,0.3536274433135986,0.3147408962249756,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.7892633682107366,-2.0,-2.0,0.76,0.6540900646979694,-2.0,-2.0,-2.0,1749,1749,Gen-and-Run-Pipeline,Credit-g,1
oml_dataset_4_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,4,1,No,0.0626885890960693,2.498845100402832,0.4932293891906738,0.4555394649505615,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.7835848362164152,-2.0,-2.0,0.77,0.6769612509558514,-2.0,-2.0,-2.0,1749,1749,Gen-and-Run-Pipeline,Credit-g,1
oml_dataset_4_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,5,2,No,0.0626885890960693,3.5309383869171143,3.239943504333496,0.3704357147216797,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.7730427467269573,-2.0,-2.0,0.74,0.6170212765957447,-2.0,-2.0,-2.0,1749,3609,Gen-and-Run-Pipeline,Credit-g,1
oml_dataset_4_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,6,4,No,0.0626885890960693,3.239226818084717,8.15199613571167,0.2712593078613281,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.6461433303538566,-2.0,-2.0,0.7533333333333333,0.4788732394366197,-2.0,-2.0,-2.0,1749,7297,Gen-and-Run-Pipeline,Credit-g,1
oml_dataset_4_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,7,9,No,0.0626885890960693,2.813960313796997,19.47130250930786,0.2764708995819092,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.6423313528576686,-2.0,-2.0,0.7566666666666667,0.6547429490312308,-2.0,-2.0,-2.0,1749,15646,Gen-and-Run-Pipeline,Credit-g,1
oml_dataset_4_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,8,3,No,0.0626885890960693,2.9300878047943115,5.859866619110107,0.346536636352539,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.6344445028655554,-2.0,-2.0,0.75,0.838012958963283,-2.0,-2.0,-2.0,1749,5460,Gen-and-Run-Pipeline,Credit-g,1
oml_dataset_4_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,9,5,No,0.0626885890960693,3.3224127292633057,10.52977466583252,0.2761943340301513,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.624875124875125,-2.0,-2.0,0.7366666666666667,0.6338015111481945,-2.0,-2.0,-2.0,1749,9004,Gen-and-Run-Pipeline,Credit-g,1
oml_dataset_4_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,10,9,No,0.0626885890960693,2.4482579231262207,20.1164653301239,0.4286916255950928,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.6165413533834586,-2.0,-2.0,0.7466666666666667,0.6226165254237288,-2.0,-2.0,-2.0,1749,15932,Gen-and-Run-Pipeline,Credit-g,1
