dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_2_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,1,0,No,0,0,228.2582528591156,228.242591381073,0.9996906712646574,0.9996906712646574,0.9996906712646574,0.990002328157425,-2,-2,-2,-2,0.9925273468043614,0.9925273468043614,0.9925273468043614,0.9692814737558364,-2,-2,-2,-2,1194,1194,Run-CAAFE,Breast-w,3
oml_dataset_2_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,2,0,No,0,0,228.2582528591156,228.242591381073,0.9997584611249654,0.9997584611249654,0.9997584611249654,0.9901151925325392,-2,-2,-2,-2,0.9923549405506592,0.9923549405506592,0.9923549405506592,0.9672406584024428,-2,-2,-2,-2,1194,2448,Run-CAAFE,Breast-w,3
oml_dataset_2_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,3,0,No,0,0,228.2582528591156,228.242591381073,0.999864262605709,0.999864262605709,0.999864262605709,0.9922742813825608,-2,-2,-2,-2,0.9924719759094784,0.9924719759094784,0.9924719759094784,0.9692814737558364,-2,-2,-2,-2,1194,3775,Run-CAAFE,Breast-w,3
oml_dataset_2_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,4,0,No,0,0,228.2582528591156,228.242591381073,0.9998248832556154,0.9998248832556154,0.9998248832556154,0.990797010064125,-2,-2,-2,-2,0.9921201288471052,0.9921201288471052,0.9921201288471052,0.966220247745514,-2,-2,-2,-2,1194,5180,Run-CAAFE,Breast-w,3
oml_dataset_2_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,5,0,No,0,0,228.2582528591156,228.242591381073,0.9997751664028632,0.9997751664028632,0.9997751664028632,0.9906836301088332,-2,-2,-2,-2,0.9921605955042514,0.9921605955042514,0.9921605955042514,0.9672406584024428,-2,-2,-2,-2,1194,6655,Run-CAAFE,Breast-w,3
oml_dataset_2_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,6,0,No,0,0,228.2582528591156,228.242591381073,0.9994594916519752,0.9994594916519752,0.9994594916519752,0.9877296030521392,-2,-2,-2,-2,0.9931173943441198,0.9931173943441198,0.9931173943441198,0.962138620018959,-2,-2,-2,-2,1194,8200,Run-CAAFE,Breast-w,3
oml_dataset_2_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,7,0,No,0,0,228.2582528591156,228.242591381073,0.9997759063435646,0.9997759063435646,0.9997759063435646,0.990115448832512,-2,-2,-2,-2,0.9919992299993636,0.9919992299993636,0.9919992299993636,0.9692814737558364,-2,-2,-2,-2,1194,9802,Run-CAAFE,Breast-w,3
oml_dataset_2_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,8,0,No,0,0,228.2582528591156,228.242591381073,0.999808229996306,0.999808229996306,0.999808229996306,0.9904563575983047,-2,-2,-2,-2,0.99177278689049,0.99177278689049,0.99177278689049,0.9651998400688172,-2,-2,-2,-2,1194,11474,Run-CAAFE,Breast-w,3
oml_dataset_2_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,9,0,No,0,0,228.2582528591156,228.242591381073,0.999850930839728,0.999850930839728,0.999850930839728,0.9912518113851548,-2,-2,-2,-2,0.9924252528741718,0.9924252528741718,0.9924252528741718,0.9672406584024428,-2,-2,-2,-2,1194,13216,Run-CAAFE,Breast-w,3
oml_dataset_2_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,10,0,No,0,0,228.2582528591156,228.242591381073,0.9989584552869456,0.9989584552869456,0.9989584552869456,0.984207135438919,-2,-2,-2,-2,0.9874835678781768,0.9874835678781768,0.9874835678781768,0.9518920212984086,-2,-2,-2,-2,1194,15043,Run-CAAFE,Breast-w,3
