dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_26_rnc,CatDB,,llama3-70b-8192,Auto,binary,True,1,15,No,0.0545048713684082,3.11865496635437,38.71321225166321,1.1884384155273438,0.8004221021598726,-2,-2.0,0.882506069203545,0.8252839173285595,-2.0,-2.0,-2.0,0.7787664062081076,-2,-2.0,0.8697195113628609,0.8016485943488474,-2.0,-2.0,-2.0,1825,28699,Gen-and-Run-Pipeline,Adult-rnc,1
