dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0.0008587837219238,17.2454738616943,0.775409460067749,0.767199039459229,-2.0,1.0,1.0,1.0,-2.0,0.122051614208414,-2.0,-2.0,-2.0,0.73656378600823,0.765188922791339,0.819148936170213,-2.0,0.998689347274533,-2.0,-2.0,1428,1428,Gen-and-Run-Pipeline,Balance-Scale,1
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,2,No,0.0008587837219238,27.3352248668671,19.6631319522858,0.238590240478516,-2.0,1.0,1.0,1.0,-2.0,0.078210377209985,-2.0,-2.0,-2.0,0.956314300411523,0.958403222400071,0.898936170212766,-2.0,0.335416895888706,-2.0,-2.0,1428,3181,Gen-and-Run-Pipeline,Balance-Scale,1
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,3,1,No,0.0008587837219238,28.1828620433807,0.233656644821167,0.227319955825806,-2.0,1.0,1.0,1.0,-2.0,0.122559448221565,-2.0,-2.0,-2.0,0.708472222222222,0.739838944837194,0.813829787234043,-2.0,1.20191231316914,-2.0,-2.0,1428,1428,Gen-and-Run-Pipeline,Balance-Scale,1
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,4,2,No,0.0008587837219238,27.0422313213348,21.6640276908875,0.204458951950073,-2.0,1.0,1.0,1.0,-2.0,0.025976570624599,-2.0,-2.0,-2.0,0.758697273662551,0.782548459198494,0.840425531914894,-2.0,2.1738882596922,-2.0,-2.0,1428,3284,Gen-and-Run-Pipeline,Balance-Scale,1
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,5,2,No,0.0008587837219238,31.8389286994934,24.1720309257507,0.220619678497314,-2.0,1.0,1.0,1.0,-2.0,0.0668108808051897,-2.0,-2.0,-2.0,0.976093106995885,0.979362207846101,0.914893617021277,-2.0,0.264396902718624,-2.0,-2.0,1428,3424,Gen-and-Run-Pipeline,Balance-Scale,1
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,6,2,No,0.0008587837219238,27.9062483310699,20.094096660614,0.192416667938232,-2.0,1.0,1.0,1.0,-2.0,0.0400328560530023,-2.0,-2.0,-2.0,0.999228395061728,0.999183006535948,0.973404255319149,-2.0,0.159629649501311,-2.0,-2.0,1428,3221,Gen-and-Run-Pipeline,Balance-Scale,1
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,7,1,No,0.0008587837219238,19.3417119979858,0.242188692092895,0.236183404922485,-2.0,1.0,1.0,1.0,-2.0,0.120098272366899,-2.0,-2.0,-2.0,0.721071244855967,0.748890111600196,0.835106382978723,-2.0,1.35221956378585,-2.0,-2.0,1428,1428,Gen-and-Run-Pipeline,Balance-Scale,1
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,8,2,No,0.0008587837219238,30.4490857124329,24.7481243610382,0.228172779083252,-2.0,1.0,1.0,1.0,-2.0,0.0196603664815855,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0508009792569013,-2.0,-2.0,1428,3452,Gen-and-Run-Pipeline,Balance-Scale,1
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,9,2,No,0.0008587837219238,25.5157284736633,21.8344469070435,0.270024061203003,-2.0,0.996704012833045,0.997707211619228,0.965675057208238,-2.0,0.13375291820758,-2.0,-2.0,-2.0,0.753521090534979,0.784927721088435,0.829787234042553,-2.0,1.12259031119609,-2.0,-2.0,1428,3250,Gen-and-Run-Pipeline,Balance-Scale,1
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,10,3,No,0.0008587837219238,32.2600791454315,50.3192546367645,0.224748373031616,-2.0,1.0,1.0,1.0,-2.0,0.125093314092453,-2.0,-2.0,-2.0,0.71309670781893,0.742762567990159,0.819148936170213,-2.0,1.19195020586261,-2.0,-2.0,1428,5370,Gen-and-Run-Pipeline,Balance-Scale,1
