dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,ID
Jungle-Chess,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,Yes,0.0034892559051513,20.631436109542847,0.9043419361114502,0.8941104412078857,-2.0,1.0,1.0,1.0,-2.0,0.1408540274060141,-2.0,-2.0,-2.0,0.9142298137724968,0.922100597562136,0.814,-2.0,0.510878558380689,-2.0,-2.0,1893,1893,Gen-and-Run-Pipeline,4
Jungle-Chess,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,1,Yes,0.0034892559051513,20.710530996322632,0.4085273742675781,0.4007678031921386,-2.0,1.0,1.0,1.0,-2.0,0.1577139260477559,-2.0,-2.0,-2.0,0.8627859662920638,0.8766118452997523,0.776,-2.0,0.5883261006158516,-2.0,-2.0,1893,1893,Gen-and-Run-Pipeline,4
Jungle-Chess,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,3,1,Yes,0.0034892559051513,23.15342950820923,0.5212891101837158,0.5143897533416748,-2.0,1.0,1.0,1.0,-2.0,0.1562006731076731,-2.0,-2.0,-2.0,0.8684698375247155,0.8822502712728402,0.79,-2.0,0.5771551049582078,-2.0,-2.0,1893,1893,Gen-and-Run-Pipeline,4
Jungle-Chess,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,4,4,Yes,0.0034892559051513,23.4112548828125,66.20230150222778,5.234440088272095,-2.0,0.9990767370937866,0.9990767370937866,0.9817351598173516,-2.0,0.4630807423361932,-2.0,-2.0,-2.0,0.9980368885856692,0.9976980974513576,0.978,-2.0,0.4988620930084123,-2.0,-2.0,1893,7299,Gen-and-Run-Pipeline,4
Jungle-Chess,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,5,2,Yes,0.0034892559051513,21.83112072944641,17.813432455062866,0.326359748840332,-2.0,1.0,1.0,1.0,-2.0,0.1520150828128444,-2.0,-2.0,-2.0,0.8872605037239184,0.8991891218750862,0.79,-2.0,0.5528346407424118,-2.0,-2.0,1893,3642,Gen-and-Run-Pipeline,4
Jungle-Chess,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,6,1,Yes,0.0034892559051513,20.244545698165894,0.3274633884429931,0.3206574916839599,-2.0,1.0,1.0,1.0,-2.0,0.1420896132474327,-2.0,-2.0,-2.0,0.9064512779451804,0.9159285668206252,0.82,-2.0,0.5187176233561875,-2.0,-2.0,1893,1893,Gen-and-Run-Pipeline,4
Jungle-Chess,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,7,1,Yes,0.0034892559051513,21.271909952163696,0.5352976322174072,0.527785062789917,-2.0,0.9995462526407952,0.9995536253082694,0.9803333333333332,-2.0,0.2455141187023168,-2.0,-2.0,-2.0,0.8993656072924366,0.910408218974714,0.808,-2.0,0.536003144371058,-2.0,-2.0,1893,1893,Gen-and-Run-Pipeline,4
Jungle-Chess,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,8,1,Yes,0.0034892559051513,22.47083592414856,0.3929097652435303,0.3860566616058349,-2.0,1.0,1.0,1.0,-2.0,0.1571930608022898,-2.0,-2.0,-2.0,0.8768377568682446,0.8903079856001143,0.796,-2.0,0.5730142909129686,-2.0,-2.0,1893,1893,Gen-and-Run-Pipeline,4
Jungle-Chess,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,9,3,Yes,0.0034892559051513,21.872985124588013,52.26080250740051,12.414555311203005,-2.0,0.9987164840750404,0.99849522078808,0.964,-2.0,0.3774843602223366,-2.0,-2.0,-2.0,0.8783106234325747,0.8919177001239244,0.788,-2.0,0.6304859495307213,-2.0,-2.0,1893,5606,Gen-and-Run-Pipeline,4
Jungle-Chess,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,10,1,Yes,0.0034892559051513,23.00984025001526,0.4173426628112793,0.4106881618499756,-2.0,1.0,1.0,1.0,-2.0,0.1547821529418912,-2.0,-2.0,-2.0,0.8659144209449088,0.8810336209554855,0.778,-2.0,0.5808215993745611,-2.0,-2.0,1893,1893,Gen-and-Run-Pipeline,4
