dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_9_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,1,1,No,0.0057017803192138,2.33966302871704,132.468705892563,132.453925609589,0.633579893375589,-2.0,-2.0,0.657841766251377,0.516207795320411,-2.0,-2.0,-2.0,0.625329371024225,-2.0,-2.0,0.650551555789018,0.503381286118284,-2.0,-2.0,-2.0,1518,1518,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,2,1,No,0.0057017803192138,2.45956325531006,101.01548242569,101.001992702484,0.628546200098068,-2.0,-2.0,0.654614737762122,0.500643790177054,-2.0,-2.0,-2.0,0.616694033907256,-2.0,-2.0,0.64287416902826,0.481663719535635,-2.0,-2.0,-2.0,1548,1548,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,3,1,No,0.0057017803192138,2.32457304000854,163.001019001007,162.986536979675,0.632900275571882,-2.0,-2.0,0.656950308918068,0.517977974457665,-2.0,-2.0,-2.0,0.625417891557215,-2.0,-2.0,0.648571984760422,0.508421830629789,-2.0,-2.0,-2.0,1482,1482,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,4,1,No,0.0057017803192138,2.5826141834259,11.8288042545319,11.8142533302307,0.712124674806745,-2.0,-2.0,0.659868765187682,0.517852114659008,-2.0,-2.0,-2.0,0.696532143258232,-2.0,-2.0,0.648144714887306,0.498849447357501,-2.0,-2.0,-2.0,1568,1568,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,5,1,No,0.0057017803192138,2.67254972457886,90.3086009025574,90.2940311431885,0.64084010790425,-2.0,-2.0,0.662815704720739,0.536569207024083,-2.0,-2.0,-2.0,0.63033301286496,-2.0,-2.0,0.653221271204771,0.521080841185307,-2.0,-2.0,-2.0,1667,1667,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,6,1,No,0.0057017803192138,1.94784331321716,8.07655477523804,8.06206512451172,0.635880961259484,-2.0,-2.0,0.659978017175737,0.520435369321498,-2.0,-2.0,-2.0,0.627444755333995,-2.0,-2.0,0.651653997934158,0.506796662604294,-2.0,-2.0,-2.0,1405,1405,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,7,6,No,0.0057017803192138,2.61881566047668,23.7456486225128,9.88596320152283,0.5,-2.0,-2.0,0.55410945842868,0.0,-2.0,-2.0,-2.0,0.5,-2.0,-2.0,0.555603621419522,0.0,-2.0,-2.0,-2.0,1314,8897,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,8,1,No,0.0057017803192138,2.72741484642029,37.3797628879547,37.3655788898468,0.615804234838623,-2.0,-2.0,0.638485171525621,0.500838814962448,-2.0,-2.0,-2.0,0.607226539854525,-2.0,-2.0,0.630280477792197,0.485979931878855,-2.0,-2.0,-2.0,1631,1631,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,9,1,No,0.0057017803192138,2.30533027648926,490.945045471191,490.928229570389,0.641870474374816,-2.0,-2.0,0.661480845834393,0.548235909543973,-2.0,-2.0,-2.0,0.630026478605552,-2.0,-2.0,0.650452677440287,0.531600914240286,-2.0,-2.0,-2.0,1504,1504,Gen-and-Run-Pipeline,Airlines-rnc,2
oml_dataset_9_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,10,1,No,0.0057017803192138,2.50788021087646,118.274118661881,118.260856866837,0.711566889678325,-2.0,-2.0,0.659160282598476,0.517300875827535,-2.0,-2.0,-2.0,0.696243490608978,-2.0,-2.0,0.647760680138782,0.49901116908067,-2.0,-2.0,-2.0,1573,1573,Gen-and-Run-Pipeline,Airlines-rnc,2
