dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
Breast-w,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,1,3,Yes,0.0576732158660888,19.5437381267548,36.1473622322082,0.362059593200684,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.996399123264795,-2.0,-2.0,0.980952380952381,0.970588235294118,-2.0,-2.0,-2.0,2107,5646,Gen-and-Run-Pipeline,Breast-w,1
Breast-w,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,2,1,Yes,0.0576732158660888,20.9399182796478,0.208319425582886,0.195114612579346,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.995303204258428,-2.0,-2.0,0.980952380952381,0.970588235294118,-2.0,-2.0,-2.0,2107,2107,Gen-and-Run-Pipeline,Breast-w,1
Breast-w,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,3,2,Yes,0.0576732158660888,23.4616417884827,20.9233672618866,1.00353789329529,1.0,-2.0,-2.0,0.997955010224949,0.997118155619596,-2.0,-2.0,-2.0,0.5,-2.0,-2.0,0.680952380952381,0.0,-2.0,-2.0,-2.0,2107,3979,Gen-and-Run-Pipeline,Breast-w,1
Breast-w,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,4,1,Yes,0.0576732158660888,18.6264519691467,0.224488973617554,0.211570978164673,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.996607869742198,-2.0,-2.0,0.976190476190476,0.962962962962963,-2.0,-2.0,-2.0,2107,2107,Gen-and-Run-Pipeline,Breast-w,1
Breast-w,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,5,2,Yes,0.0576732158660888,25.712123632431,24.2951846122742,2.00528955459595,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.5,-2.0,-2.0,0.319047619047619,0.483754512635379,-2.0,-2.0,-2.0,2107,4192,Gen-and-Run-Pipeline,Breast-w,1
Breast-w,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,6,1,Yes,0.0576732158660888,19.6489658355713,0.21314263343811,0.201286554336548,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.996607869742198,-2.0,-2.0,0.976190476190476,0.97623688851759,-2.0,-2.0,-2.0,2107,2107,Gen-and-Run-Pipeline,Breast-w,1
Breast-w,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,7,1,Yes,0.0576732158660888,21.5556890964508,0.220070123672485,0.20744514465332,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.996607869742198,-2.0,-2.0,0.976190476190476,0.962962962962963,-2.0,-2.0,-2.0,2107,2107,Gen-and-Run-Pipeline,Breast-w,1
Breast-w,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,8,1,Yes,0.0576732158660888,22.7954218387604,0.218587875366211,0.205587863922119,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.996607869742198,-2.0,-2.0,0.976190476190476,0.962962962962963,-2.0,-2.0,-2.0,2107,2107,Gen-and-Run-Pipeline,Breast-w,1
Breast-w,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,9,3,Yes,0.0576732158660888,20.8259344100952,30.8158376216888,0.221225261688232,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.995042271161674,-2.0,-2.0,0.971428571428571,0.971428571428571,-2.0,-2.0,-2.0,2107,5421,Gen-and-Run-Pipeline,Breast-w,1
Breast-w,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,10,1,Yes,0.0576732158660888,29.1242299079895,0.234527111053467,0.221012353897095,1.0,-2.0,-2.0,1.0,1.0,-2.0,-2.0,-2.0,0.996033816929339,-2.0,-2.0,0.976190476190476,0.97623688851759,-2.0,-2.0,-2.0,2107,2107,Gen-and-Run-Pipeline,Breast-w,1
