dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
Airlines,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,1,2,Yes,0.0621142387390136,24.0123856067657,56.5124740600586,40.7459003925324,0.630825172090425,-2.0,-2.0,0.655105835240275,0.512425162592342,-2.0,-2.0,-2.0,0.623632973698322,-2.0,-2.0,0.648852084170194,0.501119432469687,-2.0,-2.0,-2.0,1560,3222,Gen-and-Run-Pipeline,Airlines,1
Airlines,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,2,2,Yes,0.0621142387390136,24.2113180160522,62.0281541347504,45.3263657093048,0.630913977745367,-2.0,-2.0,0.655746779388084,0.509788835711242,-2.0,-2.0,-2.0,0.622909409058006,-2.0,-2.0,0.648709946543893,0.497240500955211,-2.0,-2.0,-2.0,1560,3250,Gen-and-Run-Pipeline,Airlines,1
Airlines,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,3,4,Yes,0.0621142387390136,23.9926300048828,84.3697998523712,37.5124454498291,0.63115330094416,-2.0,-2.0,0.655760022035766,0.511243644896363,-2.0,-2.0,-2.0,0.62364927360283,-2.0,-2.0,0.649309396533078,0.498944858946625,-2.0,-2.0,-2.0,1560,6416,Gen-and-Run-Pipeline,Airlines,1
Airlines,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,4,1,Yes,0.0621142387390136,18.6833715438843,35.6394505500793,35.627290725708,0.630402327613014,-2.0,-2.0,0.655524302907026,0.507637387805164,-2.0,-2.0,-2.0,0.622159661787345,-2.0,-2.0,0.648271173871396,0.49465038845727,-2.0,-2.0,-2.0,1560,1560,Gen-and-Run-Pipeline,Airlines,1
Airlines,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,5,2,Yes,0.0621142387390136,28.5475027561188,57.7301094532013,39.2562966346741,0.705511020796388,-2.0,-2.0,0.65462380286465,0.502796704197535,-2.0,-2.0,-2.0,0.695585644950354,-2.0,-2.0,0.647937459444427,0.490433724809703,-2.0,-2.0,-2.0,1560,3343,Gen-and-Run-Pipeline,Airlines,1
Airlines,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,6,3,Yes,0.0621142387390136,18.557870388031,58.0700554847717,28.8338191509247,0.620927000895128,-2.0,-2.0,0.646455737774388,0.492693697768015,-2.0,-2.0,-2.0,0.615925780090916,-2.0,-2.0,0.642387912121867,0.484375417680237,-2.0,-2.0,-2.0,1560,4828,Gen-and-Run-Pipeline,Airlines,1
Airlines,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,7,2,Yes,0.0621142387390136,24.8350138664246,46.826390504837,30.133885383606,0.629033134348424,-2.0,-2.0,0.654565535214849,0.503681716992979,-2.0,-2.0,-2.0,0.621636476306195,-2.0,-2.0,0.648159935729073,0.491828446467622,-2.0,-2.0,-2.0,1560,3206,Gen-and-Run-Pipeline,Airlines,1
Airlines,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,8,2,Yes,0.0621142387390136,27.6948757171631,41.3782615661621,25.2153255939484,0.609267749727808,-2.0,-2.0,0.636987244681753,0.464522077495878,-2.0,-2.0,-2.0,0.604637283002977,-2.0,-2.0,0.633241664864197,0.457091105358009,-2.0,-2.0,-2.0,1560,3226,Gen-and-Run-Pipeline,Airlines,1
Airlines,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,9,2,Yes,0.0621142387390136,33.739554643631,51.0381007194519,32.9439129829407,0.702253365206482,-2.0,-2.0,0.653310132214594,0.502944761514188,-2.0,-2.0,-2.0,0.69334754679438,-2.0,-2.0,0.647004295028273,0.491308064975777,-2.0,-2.0,-2.0,1560,3274,Gen-and-Run-Pipeline,Airlines,1
Airlines,CatDB,,gemini-1.5-pro-latest,Auto,binary,True,10,4,Yes,0.0621142387390136,23.0891213417053,257.984715938568,208.202763557434,0.711352547502537,-2.0,-2.0,0.658596597169252,0.515960902266933,-2.0,-2.0,-2.0,0.704683220644273,-2.0,-2.0,0.654846584062046,0.508781959383988,-2.0,-2.0,-2.0,1560,6568,Gen-and-Run-Pipeline,Airlines,1
