dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,ID
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,Yes,0.013930320739746,24.54935598373413,0.9388701915740968,0.9153401851654052,-2.0,0.9999960673273556,0.9999957181375227,0.9981884057971014,-2.0,0.2162622693738049,-2.0,-2.0,-2.0,0.8522750746389092,0.8545059232860037,0.5760869565217391,-2.0,0.965567370605654,-2.0,-2.0,3925,3925,Gen-and-Run-Pipeline,9
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,1,Yes,0.013930320739746,21.98591709136963,0.3678212165832519,0.3457579612731933,-2.0,1.0,1.0,1.0,-2.0,0.214690765812816,-2.0,-2.0,-2.0,0.8723031502603463,0.8753932928411411,0.6358695652173914,-2.0,0.9119396799666358,-2.0,-2.0,3925,3925,Gen-and-Run-Pipeline,9
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,3,1,Yes,0.013930320739746,33.46144890785217,0.3258836269378662,0.3052320480346679,-2.0,1.0,1.0,1.0,-2.0,0.2142283894928283,-2.0,-2.0,-2.0,0.8765620772637306,0.8791465177944175,0.6304347826086957,-2.0,0.8918401251569275,-2.0,-2.0,3925,3925,Gen-and-Run-Pipeline,9
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,4,1,Yes,0.013930320739746,22.91879510879517,0.3651118278503418,0.3438105583190918,-2.0,1.0,1.0,1.0,-2.0,0.2114906597567559,-2.0,-2.0,-2.0,0.878066982784399,0.8805893483222494,0.6141304347826086,-2.0,0.8994200648145947,-2.0,-2.0,3925,3925,Gen-and-Run-Pipeline,9
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,5,1,Yes,0.013930320739746,23.440515756607056,0.3621840476989746,0.3409192562103271,-2.0,1.0,1.0,1.0,-2.0,0.2064786380210218,-2.0,-2.0,-2.0,0.874282184914634,0.8769661869169741,0.6304347826086957,-2.0,0.8949327036253554,-2.0,-2.0,3925,3925,Gen-and-Run-Pipeline,9
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,6,1,Yes,0.013930320739746,30.368873357772827,0.3677563667297363,0.3476381301879883,-2.0,1.0,1.0,1.0,-2.0,0.2049991454842813,-2.0,-2.0,-2.0,0.8869259686445383,0.8890355948454468,0.6467391304347826,-2.0,0.8561380444984684,-2.0,-2.0,3925,3925,Gen-and-Run-Pipeline,9
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,7,1,Yes,0.013930320739746,26.72156882286072,0.3297517299652099,0.3086867332458496,-2.0,1.0,1.0,1.0,-2.0,0.2163890878436745,-2.0,-2.0,-2.0,0.8726265182906859,0.8762856418146729,0.6032608695652174,-2.0,1.0832999709940254,-2.0,-2.0,3925,3925,Gen-and-Run-Pipeline,9
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,8,1,Yes,0.013930320739746,25.97847008705139,0.3281385898590088,0.3072948455810547,-2.0,1.0,1.0,1.0,-2.0,0.2163890878436745,-2.0,-2.0,-2.0,0.8726265182906859,0.8762856418146729,0.6032608695652174,-2.0,1.0832999709940254,-2.0,-2.0,3925,3925,Gen-and-Run-Pipeline,9
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,9,2,Yes,0.013930320739746,21.43058466911316,17.623260498046875,0.3425095081329345,-2.0,1.0,1.0,1.0,-2.0,0.2098615156290628,-2.0,-2.0,-2.0,0.8762693005064529,0.8786877051868544,0.6141304347826086,-2.0,0.8839794370844783,-2.0,-2.0,3925,7399,Gen-and-Run-Pipeline,9
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,10,2,Yes,0.013930320739746,24.27628779411316,19.79880166053772,0.3479635715484619,-2.0,1.0,1.0,1.0,-2.0,0.2167356909950602,-2.0,-2.0,-2.0,0.8740840536166052,0.8774691954541399,0.6195652173913043,-2.0,0.9141740999764076,-2.0,-2.0,3925,7450,Gen-and-Run-Pipeline,9
