dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_10_rnc,CatDB,,llama3-70b-8192,Auto,multiclass,True,1,6,No,0.0227599143981933,3.053136110305786,15.479392528533936,3.685888767242432,-2.0,0.9653077526241108,0.969901522509596,0.8593695215631275,-2.0,0.3830395435423169,-2.0,-2.0,-2.0,0.9510098542492186,0.956924264411136,0.83370519113491,-2.0,0.4210469238510931,-2.0,-2.0,1411,8812,Gen-and-Run-Pipeline,Jungle-Chess-rnc,1
oml_dataset_10_rnc,CatDB,,llama3-70b-8192,Auto,multiclass,True,2,1,No,0.0227599143981933,3.448126792907715,5.092865228652954,5.081758499145508,-2.0,0.9603165454284142,0.9658597788126408,0.8521977496573486,-2.0,0.4435805847424294,-2.0,-2.0,-2.0,0.9426953268713896,0.9500391824390674,0.8249293470177004,-2.0,0.4803243271083611,-2.0,-2.0,1411,1411,Gen-and-Run-Pipeline,Jungle-Chess-rnc,1
oml_dataset_10_rnc,CatDB,,llama3-70b-8192,Auto,multiclass,True,3,4,No,0.0227599143981933,3.2681922912597656,11.580012798309326,2.5377180576324463,-2.0,0.9568210833610084,0.9626841215624046,0.8492334172696268,-2.0,0.4511606066695875,-2.0,-2.0,-2.0,0.9373904762822524,0.9452326068913032,0.8232188011304478,-2.0,0.4889215777048052,-2.0,-2.0,1411,6338,Gen-and-Run-Pipeline,Jungle-Chess-rnc,1
oml_dataset_10_rnc,CatDB,,llama3-70b-8192,Auto,multiclass,True,4,8,No,0.0227599143981933,3.31472110748291,21.0777325630188,2.847114086151123,-2.0,0.9593891293744886,0.965088027817297,0.8524846205335799,-2.0,0.4462757711633416,-2.0,-2.0,-2.0,0.9411607814692764,0.9487127878078572,0.8270117507065298,-2.0,0.4832228364661576,-2.0,-2.0,1411,12334,Gen-and-Run-Pipeline,Jungle-Chess-rnc,1
oml_dataset_10_rnc,CatDB,,llama3-70b-8192,Auto,multiclass,True,5,1,No,0.0227599143981933,3.0971014499664307,3.6291346549987793,3.6185476779937744,-2.0,0.9596513121005822,0.9651475135452904,0.853663978580308,-2.0,0.4412448099522438,-2.0,-2.0,-2.0,0.9418513406327051,0.9490337370164648,0.8262680351033764,-2.0,0.4785150994257293,-2.0,-2.0,1411,1411,Gen-and-Run-Pipeline,Jungle-Chess-rnc,1
oml_dataset_10_rnc,CatDB,,llama3-70b-8192,Auto,multiclass,True,6,17,No,0.0227599143981933,2.9830596446990967,45.66183614730835,3.116391658782959,-2.0,0.9644802534572166,0.969244096273259,0.8585407834762375,-2.0,0.0,-2.0,-2.0,-2.0,0.9499545269132662,0.9559638115761796,0.836382567306262,-2.0,0.0,-2.0,-2.0,1411,26623,Gen-and-Run-Pipeline,Jungle-Chess-rnc,1
oml_dataset_10_rnc,CatDB,,llama3-70b-8192,Auto,multiclass,True,7,6,No,0.0227599143981933,2.984860897064209,14.602115392684937,2.4075140953063965,-2.0,0.9592413345988868,0.9648336440949696,0.8510183916106207,-2.0,0.4464616378858108,-2.0,-2.0,-2.0,0.948291577827412,0.948291577827412,0.8252268332589617,-2.0,0.4842389813672396,-2.0,-2.0,1411,9035,Gen-and-Run-Pipeline,Jungle-Chess-rnc,1
oml_dataset_10_rnc,CatDB,,llama3-70b-8192,Auto,multiclass,True,8,2,No,0.0227599143981933,2.839101076126098,4.065097570419312,1.4904508590698242,-2.0,0.9366945755693932,0.9436003187262642,0.8191119752653555,-2.0,0.5162934316147606,-2.0,-2.0,-2.0,0.9120501283112884,0.9216410068041112,0.7906440577123308,-2.0,0.5549162843043565,-2.0,-2.0,1411,2979,Gen-and-Run-Pipeline,Jungle-Chess-rnc,1
oml_dataset_10_rnc,CatDB,,llama3-70b-8192,Auto,multiclass,True,9,6,No,0.0227599143981933,3.1896955966949463,16.45653510093689,2.691021680831909,-2.0,"[0.9645973809372643, 0.9773369207281878, 0.9612014184064827]",0.9677119066906448,0.8571064290950817,-2.0,0.3900160584434557,-2.0,-2.0,-2.0,"[0.9494743261551666, 0.9638956986990139, 0.9472141282531055]",0.953528051035762,0.8278298378699985,-2.0,0.4295058587185884,-2.0,-2.0,1411,9268,Gen-and-Run-Pipeline,Jungle-Chess-rnc,1
oml_dataset_10_rnc,CatDB,,llama3-70b-8192,Auto,multiclass,True,10,3,No,0.0227599143981933,3.112194776535034,7.267345190048218,2.339432001113892,-2.0,0.9658516808120994,0.9691626651537224,0.8592738979377171,-2.0,0.0,-2.0,-2.0,-2.0,0.9494506496167334,0.9543053144138028,0.8246318607764391,-2.0,0.0,-2.0,-2.0,1411,4493,Gen-and-Run-Pipeline,Jungle-Chess-rnc,1
