dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,ID
Eucalyptus,CAAFE,,gemini-1.5-pro-latest,TabPFN,multiclass,True,1,0,Yes,0,0,401.6148958206177,401.59327936172485,0.9978294244551504,0.9978294244551504,0.9977580510498828,0.9490742981433868,-2,-2,-2,-2,0.9121843492689754,0.9121843492689754,0.913842820448606,0.6749188363552093,-2,-2,-2,-2,2680,2680,Run-CAAFE,3
Eucalyptus,CAAFE,,gemini-1.5-pro-latest,TabPFN,multiclass,True,2,0,Yes,0,0,401.6148958206177,401.59327936172485,0.9996229019404586,0.9996229019404586,0.9995157663601488,0.9864132314920424,-2,-2,-2,-2,0.918809294846643,0.918809294846643,0.9207654475027324,0.6757142871618271,-2,-2,-2,-2,2680,5677,Run-CAAFE,3
Eucalyptus,CAAFE,,gemini-1.5-pro-latest,TabPFN,multiclass,True,3,0,Yes,0,0,401.6148958206177,401.59327936172485,0.9994283942215192,0.9994283942215192,0.9993167391593656,0.9803764015436172,-2,-2,-2,-2,0.9191841651877996,0.9191841651877996,0.920837120226904,0.688409087061882,-2,-2,-2,-2,2680,8737,Run-CAAFE,3
Eucalyptus,CAAFE,,gemini-1.5-pro-latest,TabPFN,multiclass,True,4,0,Yes,0,0,401.6148958206177,401.59327936172485,0.9994471733013516,0.9994471733013516,0.9993159027290088,0.9774568676948548,-2,-2,-2,-2,0.919062103473084,0.919062103473084,0.9211012387284916,0.6775487005710602,-2,-2,-2,-2,2680,11865,Run-CAAFE,3
Eucalyptus,CAAFE,,gemini-1.5-pro-latest,TabPFN,multiclass,True,5,0,Yes,0,0,401.6148958206177,401.59327936172485,0.9994139131247416,0.9994139131247416,0.9992759308828228,0.9769534409046172,-2,-2,-2,-2,0.9190819253287048,0.9190819253287048,0.9210779104392208,0.6811525911092758,-2,-2,-2,-2,2680,15078,Run-CAAFE,3
Eucalyptus,CAAFE,,gemini-1.5-pro-latest,TabPFN,multiclass,True,6,0,Yes,0,0,401.6148958206177,401.59327936172485,0.9995149632253336,0.9995149632253336,0.9993909927175316,0.9809788078069688,-2,-2,-2,-2,0.919989362195446,0.919989362195446,0.9217767701736086,0.6802110344171524,-2,-2,-2,-2,2680,18385,Run-CAAFE,3
Eucalyptus,CAAFE,,gemini-1.5-pro-latest,TabPFN,multiclass,True,7,0,Yes,0,0,401.6148958206177,401.59327936172485,0.9994670641116834,0.9994670641116834,0.9993463342471992,0.9775572657585144,-2,-2,-2,-2,0.9194332833821156,0.9194332833821156,0.9213374509866792,0.6811201244592666,-2,-2,-2,-2,2680,21811,Run-CAAFE,3
Eucalyptus,CAAFE,,gemini-1.5-pro-latest,TabPFN,multiclass,True,8,0,Yes,0,0,401.6148958206177,401.59327936172485,0.9994049322553124,0.9994049322553124,0.9992689293826392,0.9776582777500152,-2,-2,-2,-2,0.919590881374352,0.919590881374352,0.9214323535723792,0.6802110373973846,-2,-2,-2,-2,2680,29092,Run-CAAFE,3
Eucalyptus,CAAFE,,gemini-1.5-pro-latest,TabPFN,multiclass,True,9,0,Yes,0,0,401.6148958206177,401.59327936172485,0.9996310008506012,0.9996310008506012,0.9995260857917604,0.9886273235082628,-2,-2,-2,-2,0.9196924421088996,0.9196924421088996,0.9214421571867324,0.6801948010921478,-2,-2,-2,-2,2680,32948,Run-CAAFE,3
Eucalyptus,CAAFE,,gemini-1.5-pro-latest,RandomForest,multiclass,True,1,0,Yes,0,0,154.02885460853577,154.00766396522522,1.0,1.0,1.0,1.0,-2,-2,-2,-2,0.9025829293269336,0.9025829293269336,0.9050148579016136,0.6703409135341645,-2,-2,-2,-2,2680,2680,Run-CAAFE,3
