dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,2,Yes,0.0686054229736328,18.9081747531891,17.3883194923401,0.387457370758057,-2.0,1.0,1.0,1.0,-2.0,0.212737158934604,-2.0,-2.0,-2.0,0.847643042626703,0.852067868304046,0.579185520361991,-2.0,0.958412921107126,-2.0,-2.0,3346,6226,Gen-and-Run-Pipeline,Eucalyptus,1
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,2,Yes,0.0686054229736328,21.3530485630035,19.846976518631,0.327763319015503,-2.0,1.0,1.0,1.0,-2.0,0.20684294544876,-2.0,-2.0,-2.0,0.840316598721419,0.845196973854618,0.574660633484163,-2.0,0.98271026550591,-2.0,-2.0,3346,6361,Gen-and-Run-Pipeline,Eucalyptus,1
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,3,1,Yes,0.0686054229736328,19.1491611003876,0.40715479850769,0.379927635192871,-2.0,1.0,1.0,1.0,-2.0,0.209968545033632,-2.0,-2.0,-2.0,0.85072364439603,0.854872485829514,0.601809954751131,-2.0,0.951195303295192,-2.0,-2.0,3346,3346,Gen-and-Run-Pipeline,Eucalyptus,1
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,4,2,Yes,0.0686054229736328,18.6040508747101,17.7410244941711,0.376662731170654,-2.0,1.0,1.0,1.0,-2.0,0.211519885145127,-2.0,-2.0,-2.0,0.843072534990427,0.848008896987776,0.579185520361991,-2.0,0.979731015168865,-2.0,-2.0,3346,6249,Gen-and-Run-Pipeline,Eucalyptus,1
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,5,3,Yes,0.0686054229736328,30.3748071193695,45.9117178916931,0.361694812774658,-2.0,1.0,1.0,1.0,-2.0,0.210378112185172,-2.0,-2.0,-2.0,0.839223251028807,0.844188438046733,0.588235294117647,-2.0,0.987102793342766,-2.0,-2.0,3346,9575,Gen-and-Run-Pipeline,Eucalyptus,1
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,6,1,Yes,0.0686054229736328,21.7295534610748,0.406944513320923,0.378366947174072,-2.0,1.0,1.0,1.0,-2.0,0.210004874670591,-2.0,-2.0,-2.0,0.837416787702735,0.841705168458097,0.565610859728507,-2.0,1.13356080354464,-2.0,-2.0,3346,3346,Gen-and-Run-Pipeline,Eucalyptus,1
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,7,2,Yes,0.0686054229736328,17.8804304599762,16.9930934906006,0.377344131469726,-2.0,1.0,1.0,1.0,-2.0,0.211269736909687,-2.0,-2.0,-2.0,0.845891231211901,0.850408618546915,0.592760180995475,-2.0,0.967235715932518,-2.0,-2.0,3346,6202,Gen-and-Run-Pipeline,Eucalyptus,1
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,8,3,Yes,0.0686054229736328,25.6820390224457,45.7151069641113,1.44491934776306,-2.0,1.0,1.0,1.0,-2.0,0.269761654528983,-2.0,-2.0,-2.0,0.728862137166876,0.737664462640868,0.438914027149321,-2.0,1.33052124747855,-2.0,-2.0,3346,9533,Gen-and-Run-Pipeline,Eucalyptus,1
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,9,2,Yes,0.0686054229736328,24.5552778244018,20.7997932434082,0.329375982284546,-2.0,1.0,1.0,1.0,-2.0,0.208728751193648,-2.0,-2.0,-2.0,0.847532335886094,0.852436484518184,0.588235294117647,-2.0,0.966056210685569,-2.0,-2.0,3346,6382,Gen-and-Run-Pipeline,Eucalyptus,1
Eucalyptus,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,10,11,Yes,0.0686054229736328,21.4717044830322,179.753212451935,0.359882831573486,-2.0,1.0,1.0,1.0,-2.0,0.216583196749184,-2.0,-2.0,-2.0,0.83971740141062,0.844036155618246,0.597285067873303,-2.0,0.992427714575292,-2.0,-2.0,3346,32015,Gen-and-Run-Pipeline,Eucalyptus,1
