dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_7_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,multiclass,True,1,4,No,0.0044343471527099,3.28724408149719,9.1802179813385,0.517157793045044,-2.0,1.0,1.0,1.0,-2.0,0.215362033211539,-2.0,-2.0,-2.0,0.898764333771804,0.905885232764025,0.650485436893204,-2.0,0.843010260279027,-2.0,-2.0,2710,10371,Gen-and-Run-Pipeline,Eucalyptus,2
oml_dataset_7_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,multiclass,True,2,13,No,0.0044343471527099,2.53989481925964,31.8946583271027,0.446486711502075,-2.0,1.0,1.0,1.0,-2.0,0.222256867483869,-2.0,-2.0,-2.0,0.898403022179053,0.905209339814644,0.640776699029126,-2.0,0.853771059978554,-2.0,-2.0,2416,30642,Gen-and-Run-Pipeline,Eucalyptus,2
oml_dataset_7_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,multiclass,True,3,2,No,0.0044343471527099,2.98107552528381,3.48049545288086,0.480189800262451,-2.0,1.0,1.0,1.0,-2.0,0.213120523011235,-2.0,-2.0,-2.0,0.848376163596752,0.853054120681542,0.610859728506787,-2.0,0.967664517728576,-2.0,-2.0,2272,4803,Gen-and-Run-Pipeline,Eucalyptus,2
oml_dataset_7_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,multiclass,True,4,1,No,0.0044343471527099,4.51444697380066,0.854755163192749,0.826253175735474,-2.0,1.0,1.0,1.0,-2.0,0.23888450024463,-2.0,-2.0,-2.0,0.787636750126538,0.791970229886736,0.53393665158371,-2.0,1.34073215099606,-2.0,-2.0,3110,3110,Gen-and-Run-Pipeline,Eucalyptus,2
oml_dataset_7_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,multiclass,True,5,6,No,0.0044343471527099,3.05429100990295,15.4190990924835,0.232911109924316,-2.0,0.73781768819825,0.73781768819825,0.512621359223301,-2.0,1.14962703380674,-2.0,-2.0,-2.0,0.712456399235832,0.712456399235832,0.51131221719457,-2.0,2.10332386373002,-2.0,-2.0,2248,14741,Gen-and-Run-Pipeline,Eucalyptus,2
oml_dataset_7_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,multiclass,True,6,3,No,0.0044343471527099,2.93298125267029,6.82741546630859,1.37755179405212,-2.0,0.6651123872842,0.6651123872842,1.0,-2.0,0.204355151920778,-2.0,-2.0,-2.0,0.682342981274484,0.682342981274484,0.592760180995475,-2.0,0.981655018464998,-2.0,-2.0,2541,7336,Gen-and-Run-Pipeline,Eucalyptus,2
