dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_6_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,1,0,No,0,0,284.64429807662964,284.6100401878357,1.0,1.0,1.0,0.9963515639305116,-2,-2,-2,-2,0.972615357851232,0.972615357851232,0.972615357851232,0.9097014904022216,-2,-2,-2,-2,1194,1194,Run-CAAFE,Tic-Tac-Toe,3
oml_dataset_6_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,2,0,No,0,0,284.64429807662964,284.6100401878357,0.9999993980979895,0.9999993980979895,0.9999993980979895,0.9962686449289322,-2,-2,-2,-2,0.9637282349028744,0.9637282349028744,0.9637282349028744,0.9022388070821762,-2,-2,-2,-2,1194,2460,Run-CAAFE,Tic-Tac-Toe,3
oml_dataset_6_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,3,0,No,0,0,284.64429807662964,284.6100401878357,1.0,1.0,1.0,0.9957711309194563,-2,-2,-2,-2,0.9694385915402391,0.9694385915402391,0.9694385915402391,0.9111940324306488,-2,-2,-2,-2,1194,3798,Run-CAAFE,Tic-Tac-Toe,3
oml_dataset_6_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,4,0,No,0,0,284.64429807662964,284.6100401878357,1.0,1.0,1.0,0.9986732959747314,-2,-2,-2,-2,0.9735459600115132,0.9735459600115132,0.9735459600115132,0.9089552342891694,-2,-2,-2,-2,1194,5206,Run-CAAFE,Tic-Tac-Toe,3
oml_dataset_6_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,5,0,No,0,0,284.64429807662964,284.6100401878357,0.9997511484249976,0.9997511484249976,0.9997511484249976,0.988640147447586,-2,-2,-2,-2,0.9481320426382034,0.9481320426382034,0.9481320426382034,0.9007462650537492,-2,-2,-2,-2,1194,6695,Run-CAAFE,Tic-Tac-Toe,3
oml_dataset_6_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,6,0,No,0,0,284.64429807662964,284.6100401878357,0.999998788319399,0.999998788319399,0.999998788319399,0.9948590248823166,-2,-2,-2,-2,0.9669411147064964,0.9669411147064964,0.9669411147064964,0.9052238792181015,-2,-2,-2,-2,1194,8241,Run-CAAFE,Tic-Tac-Toe,3
oml_dataset_6_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,7,0,No,0,0,284.64429807662964,284.6100401878357,1.0,1.0,1.0,0.9998341619968414,-2,-2,-2,-2,0.9761716843693724,0.9761716843693724,0.9761716843693724,0.914925381541252,-2,-2,-2,-2,1194,9857,Run-CAAFE,Tic-Tac-Toe,3
oml_dataset_6_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,8,0,No,0,0,284.64429807662964,284.6100401878357,1.0,1.0,1.0,0.9995024859905244,-2,-2,-2,-2,0.9753950951421524,0.9753950951421524,0.9753950951421524,0.9126865714788436,-2,-2,-2,-2,1194,11543,Run-CAAFE,Tic-Tac-Toe,3
oml_dataset_6_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,9,0,No,0,0,284.64429807662964,284.6100401878357,0.9992465336421992,0.9992465336421992,0.9992465336421992,0.9799336612224578,-2,-2,-2,-2,0.9377679533378516,0.9377679533378516,0.9377679533378516,0.8820895493030548,-2,-2,-2,-2,1194,13310,Run-CAAFE,Tic-Tac-Toe,3
oml_dataset_6_rnc,CAAFE,,llama3-70b-8192,TabPFN,binary,True,10,0,No,0,0,284.64429807662964,284.6100401878357,1.0,1.0,1.0,0.9952736228704452,-2,-2,-2,-2,0.9637239816375688,0.9637239816375688,0.9637239816375688,0.9052238762378692,-2,-2,-2,-2,1194,15134,Run-CAAFE,Tic-Tac-Toe,3
