dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_10_rnc,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,No,0.0274560451507568,23.333446264266968,3.793678998947144,3.7814440727233887,-2.0,0.959638485115812,0.9652676861995164,0.8522296241991522,-2.0,0.4428005557579886,-2,-2,-2.0,0.9416573464479748,0.9491275381372918,0.8231444295701323,-2.0,0.4800878088165548,-2,-2,1542,1542,Gen-and-Run-Pipeline,Jungle-Chess,1
oml_dataset_10_rnc,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,2,No,0.0274560451507568,20.09730315208435,20.5514178276062,3.4297122955322266,-2.0,0.9649226242014604,0.9694948897416502,0.8588276543524687,-2.0,0.3856556204303083,-2,-2,-2.0,0.9501097347738368,0.9561156058259358,0.83258961773018,-2.0,0.4243431231358404,-2,-2,1542,3293,Gen-and-Run-Pipeline,Jungle-Chess,1
oml_dataset_10_rnc,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,3,1,No,0.0274560451507568,18.759902715682983,3.2008655071258545,3.191031217575073,-2.0,0.9601174007910176,0.965564555526845,0.8529946132024352,-2.0,0.443126273003312,-2,-2,-2.0,0.9425693742212824,0.9497177819102904,0.8255986910605384,-2.0,0.4798429985227723,-2,-2,1542,1542,Gen-and-Run-Pipeline,Jungle-Chess,1
oml_dataset_10_rnc,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,4,2,No,0.0274560451507568,19.639031887054443,20.27868628501892,2.6628222465515137,-2.0,0.9654885549253492,0.9701230692691168,0.8620469830746184,-2.0,0.382782744170107,-2,-2,-2.0,0.9506847066799776,0.956778916314668,0.8324408746095493,-2.0,0.4216693637373144,-2,-2,1542,3276,Gen-and-Run-Pipeline,Jungle-Chess,1
oml_dataset_10_rnc,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,5,2,No,0.0274560451507568,29.47579860687256,25.252338647842407,4.212897777557373,-2.0,0.96700274548902,0.9717002839978228,0.8670194115959583,-2.0,0.387459913005527,-2,-2,-2.0,0.9509035343608048,0.9574007067245542,0.8369031682284694,-2.0,0.4274239789610262,-2,-2,1542,3471,Gen-and-Run-Pipeline,Jungle-Chess,1
oml_dataset_10_rnc,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,6,1,No,0.0274560451507568,22.361029148101807,1.2449121475219729,1.2348220348358154,-2.0,0.9603359734322622,0.9656219274541749,0.8533452331622733,-2.0,0.4441206920040923,-2,-2,-2.0,0.9429470110932384,0.949959994023009,0.8290941543953592,-2.0,0.4808412308108057,-2,-2,1542,1542,Gen-and-Run-Pipeline,Jungle-Chess,1
oml_dataset_10_rnc,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,7,1,No,0.0274560451507568,22.00800728797913,3.2472665309906006,3.237179040908813,-2.0,0.9603171386441406,0.9658606497157044,0.8539508494565391,-2.0,0.4407117621164205,-2,-2,-2.0,0.9430590872484602,0.95026664605055,0.8290197828350439,-2.0,0.4774100958297259,-2,-2,1542,1542,Gen-and-Run-Pipeline,Jungle-Chess,1
oml_dataset_10_rnc,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,8,2,No,0.0274560451507568,21.29687476158142,19.770336151123047,3.158591985702514,-2.0,0.9599838797811434,0.9653855467511016,0.8523889969081695,-2.0,0.439698192217991,-2,-2,-2.0,0.9425641519925656,0.9495878528911694,0.8254499479399078,-2.0,0.476460626599362,-2,-2,1542,3214,Gen-and-Run-Pipeline,Jungle-Chess,1
oml_dataset_10_rnc,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,9,2,No,0.0274560451507568,20.232696294784542,20.028955459594727,2.807379722595215,-2.0,0.9645567520754158,0.9692253158019952,0.8598476396901794,-2.0,0.3862043401097377,-2,-2,-2.0,0.950186667439302,0.9561384860365504,0.8321433883682879,-2.0,0.4239882556027968,-2,-2,1542,3277,Gen-and-Run-Pipeline,Jungle-Chess,1
oml_dataset_10_rnc,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,10,1,No,0.0274560451507568,19.685890674591064,1.1795985698699951,1.1684839725494385,-2.0,0.9593252032986272,0.9649694473539,0.8520383769483314,-2.0,0.4395859770124142,-2,-2,-2.0,0.942106144366508,0.9495184870707772,0.8286479250334672,-2.0,0.4762418342272341,-2,-2,1542,1542,Gen-and-Run-Pipeline,Jungle-Chess,1
