dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
oml_dataset_8_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,1,3,No,0.0045490264892578,2.24144339561462,5.14831352233887,0.708722352981567,0.999814631735047,-2.0,-2.0,0.995161290322581,0.963855421686747,-2.0,-2.0,-2.0,0.903716216216216,-2.0,-2.0,0.942307692307692,0.307692307692308,-2.0,-2.0,-2.0,2062,5851,Gen-and-Run-Pipeline,PC1-rnc,2
oml_dataset_8_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,2,1,No,0.0045490264892578,2.50545358657837,0.453167676925659,0.420223236083984,0.999876033057851,-2.0,-2.0,0.996134020618557,0.96969696969697,-2.0,-2.0,-2.0,0.77596223674655,-2.0,-2.0,0.921921921921922,0.1875,-2.0,-2.0,-2.0,2131,2131,Gen-and-Run-Pipeline,PC1-rnc,2
oml_dataset_8_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,3,1,No,0.0045490264892578,3.03223204612732,0.29378080368042,0.259506225585937,0.964285714285714,-2.0,-2.0,0.995161290322581,0.962962962962963,-2.0,-2.0,-2.0,0.680743243243243,-2.0,-2.0,0.955128205128205,0.461538461538462,-2.0,-2.0,-2.0,2422,2422,Gen-and-Run-Pipeline,PC1-rnc,2
oml_dataset_8_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,4,1,No,0.0045490264892578,2.877934217453,0.3298020362854,0.295886993408203,0.975325424287362,-2.0,-2.0,0.995161290322581,0.963855421686747,-2.0,-2.0,-2.0,0.552287581699346,-2.0,-2.0,0.921921921921922,0.1875,-2.0,-2.0,-2.0,2228,2228,Gen-and-Run-Pipeline,PC1-rnc,2
oml_dataset_8_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,5,1,No,0.0045490264892578,2.4839973449707,0.347703695297241,0.314917087554932,0.90389685285879,-2.0,-2.0,0.985483870967742,0.883116883116883,-2.0,-2.0,-2.0,0.5,-2.0,-2.0,0.948717948717949,0.0,-2.0,-2.0,-2.0,2087,2087,Gen-and-Run-Pipeline,PC1-rnc,2
oml_dataset_8_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,6,1,No,0.0045490264892578,2.52320337295532,0.917725324630737,0.883771419525147,0.999814631735047,-2.0,-2.0,0.995161290322581,0.963855421686747,-2.0,-2.0,-2.0,0.886824324324324,-2.0,-2.0,0.955128205128205,0.363636363636364,-2.0,-2.0,-2.0,2124,2124,Gen-and-Run-Pipeline,PC1-rnc,2
oml_dataset_8_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,7,1,No,0.0045490264892578,2.83913660049438,0.485854148864746,0.452751159667969,0.999814631735047,-2.0,-2.0,0.995161290322581,0.963855421686747,-2.0,-2.0,-2.0,0.887668918918919,-2.0,-2.0,0.955128205128205,0.363636363636364,-2.0,-2.0,-2.0,2249,2249,Gen-and-Run-Pipeline,PC1-rnc,2
oml_dataset_8_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,8,2,No,0.0045490264892578,2.66545128822327,2.88303804397583,0.293881416320801,0.975325424287362,-2.0,-2.0,0.995161290322581,0.963855421686747,-2.0,-2.0,-2.0,0.621621621621622,-2.0,-2.0,0.955128205128205,0.363636363636364,-2.0,-2.0,-2.0,2204,4248,Gen-and-Run-Pipeline,PC1-rnc,2
oml_dataset_8_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,9,1,No,0.0045490264892578,2.51741242408752,0.883013725280762,0.848282814025879,0.999862258953168,-2.0,-2.0,0.996134020618557,0.96969696969697,-2.0,-2.0,-2.0,0.802348099733721,-2.0,-2.0,0.921921921921922,0.1875,-2.0,-2.0,-2.0,2114,2114,Gen-and-Run-Pipeline,PC1-rnc,2
oml_dataset_8_rnc,CatDBChain,ModelSelection,llama3-70b-8192,Auto,binary,True,10,2,No,0.0045490264892578,3.18217372894287,3.51151418685913,0.282351016998291,0.99977343878728,-2.0,-2.0,0.995161290322581,0.963855421686747,-2.0,-2.0,-2.0,0.872466216216216,-2.0,-2.0,0.948717948717949,0.333333333333333,-2.0,-2.0,-2.0,2375,4593,Gen-and-Run-Pipeline,PC1-rnc,2
