dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,1,Yes,0.0408203601837158,26.56424140930176,13.00809121131897,6.440220832824707,-2.0,1.0,1.0,1.0,-2.0,0.0027707200517358,-2,-2,-2.0,1.0,1.0,1.0,-2.0,0.0073590780032575,-2,-2,1585,1585,
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,3,Yes,0.0408203601837158,27.11110043525696,50.1800377368927,0.3269979953765869,-2.0,0.913328823953824,0.8527034254505185,0.6688034188034188,-2.0,0.541400488716119,-2,-2,-2.0,0.2678824443530325,0.2156474534388288,0.1146496815286624,-2.0,2.530429106450418,-2,-2,1585,4842,
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,3,1,Yes,0.0408203601837158,27.583747625350952,8.013607025146484,0.4260640144348144,-2.0,0.8694399693133871,0.90657914201863,0.8233618233618234,-2.0,0.3370410817584941,-2,-2,-2.0,0.6666666666666666,0.7755043061094735,0.4331210191082802,-2.0,0.6600764917603912,-2,-2,1585,1585,
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,4,4,Yes,0.0408203601837158,18.898704767227173,50.34745526313782,0.2178652286529541,-2.0,1.0,1.0,1.0,-2.0,0.0416974241866241,-2,-2,-2.0,1.0,1.0,1.0,-2.0,0.1257825082973067,-2,-2,1585,5901,
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,5,1,Yes,0.0408203601837158,22.62161540985108,2.9380910396575928,0.3128831386566162,-2.0,1.0,1.0,1.0,-2.0,0.0019156557317307,-2,-2,-2.0,0.6908536724713196,0.726842013875903,0.8471337579617835,-2.0,2.020211997019105,-2,-2,1585,1585,
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,6,2,Yes,0.0408203601837158,27.724337100982662,30.42232370376587,0.2077085971832275,-2.0,1.0,1.0,1.0,-2.0,0.0416974241866241,-2,-2,-2.0,1.0,1.0,1.0,-2.0,0.1257825082973067,-2,-2,1585,3303,
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,7,1,Yes,0.0408203601837158,33.05834007263184,13.282458782196043,0.2207987308502197,-2.0,1.0,1.0,1.0,-2.0,2.2204460492503136e-16,-2,-2,-2.0,1.0,1.0,1.0,-2.0,2.2204460492503136e-16,-2,-2,1585,1585,
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,8,3,Yes,0.0408203601837158,25.1205997467041,49.90899634361267,0.6057274341583252,-2.0,1.0,1.0,1.0,-2.0,0.0907351429168341,-2,-2,-2.0,0.9055958339046574,0.916579346634197,0.8853503184713376,-2.0,0.6391803347706279,-2,-2,1585,4560,
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,9,1,Yes,0.0408203601837158,25.75671696662903,5.981102705001831,0.2209415435791015,-2.0,1.0,1.0,1.0,-2.0,0.0410940535858534,-2,-2,-2.0,1.0,1.0,1.0,-2.0,0.121296405147178,-2,-2,1585,1585,
Balance-Scale,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,10,1,Yes,0.0408203601837158,29.079365730285645,9.34706735610962,0.2648603916168213,-2.0,1.0,1.0,1.0,-2.0,0.0150657171219333,-2,-2,-2.0,0.6890382901412314,0.724576717706845,0.8535031847133758,-2.0,2.0233237412393583,-2,-2,1585,1585,
