dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation
Road-Safety,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,1,6,Yes,0.1607234477996826,40.11694288253784,272.69069957733154,103.62055039405824,-2.0,0.9407848673688508,0.9149897031223028,0.7959334565619224,-2.0,0.4685511782733426,-2,-2,-2.0,0.9354322691515614,0.9082311589724804,0.7922512916043424,-2.0,0.4755561110559984,-2,-2,4312,28517,Gen-and-Run-Pipeline
Road-Safety,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,2,5,Yes,0.1607234477996826,40.20467829704285,394.8818337917328,258.70566868782043,-2.0,0.971063217368314,0.971063217368314,0.8779654238033816,-2.0,0.3631025944236918,-2,-2,-2.0,0.6537434651651101,0.6430926022128292,0.2049039670377065,-2.0,3.12961915257776,-2,-2,4312,23803,Gen-and-Run-Pipeline
Road-Safety,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,3,8,Yes,0.1607234477996826,34.296958923339844,309.19309997558594,112.83064365386964,-2.0,0.9408495144404464,0.915469983637754,0.7955795021040626,-2.0,0.4693175427207079,-2,-2,-2.0,0.9356407330815736,0.9089315240940864,0.7919851706385985,-2.0,0.4761668871745754,-2,-2,4312,35885,Gen-and-Run-Pipeline
Road-Safety,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,4,1,Yes,0.1607234477996826,27.705926179885864,103.57883620262146,103.49769902229308,-2.0,0.93384671587475,0.907155251707978,0.788874031541275,-2.0,0.5033253498632879,-2,-2,-2.0,0.9291977061099722,0.901552145127784,0.787350995200646,-2.0,0.5076135152676134,-2,-2,4312,4312,Gen-and-Run-Pipeline
Road-Safety,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,5,1,Yes,0.1607234477996826,43.04972219467163,94.083571434021,93.99710130691528,-2.0,0.9384738003396512,0.9120795691389398,0.7926692098949936,-2.0,0.4739593118725726,-2,-2,-2.0,0.9338019991900768,0.9062602836509248,0.789700200967212,-2.0,0.4796124159660596,-2,-2,4312,4312,Gen-and-Run-Pipeline
Road-Safety,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,6,9,Yes,0.1607234477996826,44.62280797958374,310.3411943912506,41.31656694412232,-2.0,0.940032452140088,0.9143345080374672,0.7964840523852598,-2.0,0.4693775592332717,-2,-2,-2.0,0.9348983765687444,0.9079641419050262,0.7933524818074202,-2.0,0.4756552334286287,-2,-2,4312,42793,Gen-and-Run-Pipeline
Road-Safety,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,7,3,Yes,0.1607234477996826,42.99283242225647,175.69137930870056,118.00300788879396,-2.0,0.9414664773920968,0.9157737982718396,0.7978880717347702,-2.0,0.4641061337398661,-2,-2,-2.0,0.936296845721913,0.9092399972828868,0.7946280271259853,-2.0,0.4709919820700481,-2,-2,4312,13488,Gen-and-Run-Pipeline
Road-Safety,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,8,5,Yes,0.1607234477996826,50.60382294654846,271.063175201416,126.9495725631714,-2.0,0.9395958388067012,0.9136133368863428,0.7959373893892319,-2.0,0.471181097161798,-2,-2,-2.0,0.9342812338869304,0.9070573655486064,0.7921870555091628,-2.0,0.4779685975744922,-2,-2,4312,24359,Gen-and-Run-Pipeline
Road-Safety,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,9,4,Yes,0.1607234477996826,37.250752210617065,214.31995010375977,122.4907763004303,-2.0,0.9409983413290378,0.9153733689161696,0.7981083100641051,-2.0,0.4675740166771446,-2,-2,-2.0,0.9355349095668208,0.908488832040766,0.7948941480917291,-2.0,0.474714181287271,-2,-2,4312,18109,Gen-and-Run-Pipeline
Road-Safety,CatDB,,gemini-1.5-pro-latest,Auto,multiclass,True,10,12,Yes,0.1607234477996826,30.29258680343628,424.6007292270661,119.47647261619568,-2.0,0.9405155613202728,0.914347802806733,0.7972312895740749,-2.0,0.4728074246032416,-2,-2,-2.0,0.9060263340949982,0.8712178115300034,0.6657428904407514,-2.0,0.5987311258647294,-2,-2,4312,53870,Gen-and-Run-Pipeline
